PerformanceDate,FundID,ReturnPct,BenchmarkReturnPct
2022-07-15,859,3.53,-1.65
2022-03-31,659,3.53,-1.65
2024-02-10,396,3.53,-1.65
2023-05-03,3285,3.53,-1.65
2022-09-03,4088,3.53,-1.65
2024-04-04,5869,3.53,-1.65
2023-09-02,5269,3.53,-1.65
2023-04-19,4615,3.53,-1.65
2024-01-21,222,3.53,-1.65
2024-04-04,3254,3.53,-1.65
2023-09-06,1887,3.53,-1.65
2024-01-04,6265,3.53,-1.65
2022-08-03,1200,3.53,-1.65
2023-05-08,3762,3.53,-1.65
2022-02-08,2844,3.53,-1.65
2024-03-18,2089,3.53,-1.65
2024-06-18,2563,3.53,-1.65
2023-06-29,6379,3.53,-1.65
2022-08-28,520,3.53,-1.65
2024-09-29,3600,3.53,-1.65
2023-09-06,6266,3.53,-1.65
2024-05-02,5463,3.53,-1.65
2022-10-02,5265,3.53,-1.65
2022-12-18,5661,3.53,-1.65
2024-10-20,1254,3.53,-1.65
2022-09-21,6492,3.53,-1.65
2023-10-06,4170,3.53,-1.65
2023-05-03,5125,3.53,-1.65
2022-08-01,5687,3.53,-1.65
2024-12-09,4510,3.53,-1.65
2022-03-21,3379,3.53,-1.65
2023-05-24,5797,3.53,-1.65
2022-09-22,5865,3.53,-1.65
2023-11-26,2955,3.53,-1.65
2022-03-10,4840,3.53,-1.65
2024-09-04,806,3.53,-1.65
2023-04-30,4222,3.53,-1.65
2024-03-15,1852,3.53,-1.65
2024-10-22,4576,3.53,-1.65
2024-01-11,1107,3.53,-1.65
2024-09-13,2981,3.53,-1.65
2022-05-01,5135,3.53,-1.65
2024-11-14,5735,3.53,-1.65
2023-06-18,1066,3.53,-1.65
2024-07-19,3219,3.53,-1.65
2024-12-04,5586,3.53,-1.65
2023-05-09,3531,3.53,-1.65
2022-04-22,3181,3.53,-1.65
2024-08-14,3043,3.53,-1.65
2023-01-12,219,3.53,-1.65
2022-02-18,5008,3.53,-1.65
2024-02-28,90,3.53,-1.65
2023-08-18,5788,3.53,-1.65
2022-03-02,5499,3.53,-1.65
2023-04-14,6307,3.53,-1.65
2022-01-08,2464,3.53,-1.65
2022-01-17,3402,3.53,-1.65
2022-10-11,2234,3.53,-1.65
2023-03-16,1559,3.53,-1.65
2023-03-19,3827,3.53,-1.65
2024-12-03,5912,3.53,-1.65
2022-04-17,2486,3.53,-1.65
2024-04-24,5692,3.53,-1.65
2024-02-02,6138,3.53,-1.65
2022-09-28,3864,3.53,-1.65
2024-03-06,1105,3.53,-1.65
2024-09-07,4068,3.53,-1.65
2023-12-26,5878,3.53,-1.65
2024-05-14,2937,3.53,-1.65
2022-07-06,840,3.53,-1.65
2022-02-13,5603,3.53,-1.65
2022-03-08,3402,3.53,-1.65
2024-05-02,5885,3.53,-1.65
2022-11-25,4257,3.53,-1.65
2022-09-16,3001,3.53,-1.65
2023-01-14,6250,3.53,-1.65
2023-09-16,778,3.53,-1.65
2023-08-13,6203,3.53,-1.65
2024-01-29,157,3.53,-1.65
2023-02-11,6396,3.53,-1.65
2023-05-01,1830,3.53,-1.65
2022-11-09,5348,3.53,-1.65
2022-12-14,1161,3.53,-1.65
2023-01-06,3746,3.53,-1.65
2022-12-30,6318,3.53,-1.65
2023-08-15,221,3.53,-1.65
2022-05-02,2087,3.53,-1.65
2024-11-11,719,3.53,-1.65
2024-04-13,215,3.53,-1.65
2024-01-15,2722,3.53,-1.65
2023-01-28,5389,3.53,-1.65
2023-01-23,5767,3.53,-1.65
2023-12-28,195,3.53,-1.65
2022-01-24,4780,3.53,-1.65
2024-02-19,24,3.53,-1.65
2024-05-10,2437,3.53,-1.65
2024-01-19,5769,3.53,-1.65
2022-06-30,1519,3.53,-1.65
2023-12-27,2109,3.53,-1.65
2024-11-18,6399,3.53,-1.65
2022-09-16,4983,3.53,-1.65
2024-01-04,3968,3.53,-1.65
2024-01-18,3741,3.53,-1.65
2023-01-22,228,3.53,-1.65
2024-03-08,2362,3.53,-1.65
2022-03-21,3102,3.53,-1.65
2022-05-13,169,3.53,-1.65
2024-07-31,3336,3.53,-1.65
2022-04-05,1423,3.53,-1.65
2024-04-10,1243,3.53,-1.65
2024-12-02,5364,3.53,-1.65
2023-03-02,3159,3.53,-1.65
2024-04-02,2838,3.53,-1.65
2022-10-30,3064,3.53,-1.65
2023-01-16,115,3.53,-1.65
2023-02-15,4336,3.53,-1.65
2022-08-06,4480,3.53,-1.65
2024-07-22,6465,3.53,-1.65
2023-04-26,829,3.53,-1.65
2022-06-04,544,3.53,-1.65
2022-12-19,3127,3.53,-1.65
2022-10-25,3745,3.53,-1.65
2024-09-27,519,3.53,-1.65
2022-04-24,1258,3.53,-1.65
2024-06-04,4491,3.53,-1.65
2024-05-25,3018,3.53,-1.65
2024-10-09,1249,3.53,-1.65
2022-06-09,1362,3.53,-1.65
2024-12-01,6023,3.53,-1.65
2022-09-30,5774,3.53,-1.65
2024-02-23,1472,3.53,-1.65
2024-02-18,3720,3.53,-1.65
2023-06-06,1203,3.53,-1.65
2024-01-18,641,3.53,-1.65
2024-03-18,992,3.53,-1.65
2024-10-13,6137,3.53,-1.65
2024-01-20,5021,3.53,-1.65
2023-10-18,3915,3.53,-1.65
2024-12-12,5226,3.53,-1.65
2022-08-24,4663,3.53,-1.65
2023-04-11,1838,3.53,-1.65
2023-01-11,6436,3.53,-1.65
2024-05-31,2910,3.53,-1.65
2022-09-17,5039,3.53,-1.65
2023-01-15,6108,3.53,-1.65
2023-06-01,462,3.53,-1.65
2024-03-06,100,3.53,-1.65
2022-07-04,1069,3.53,-1.65
2022-11-16,5806,3.53,-1.65
2023-05-20,5400,3.53,-1.65
2022-05-18,5543,3.53,-1.65
2023-11-26,3401,3.53,-1.65
2022-05-02,1184,3.53,-1.65
2023-10-20,6272,3.53,-1.65
2024-12-24,2678,3.53,-1.65
2024-11-26,5415,3.53,-1.65
2024-07-02,1430,3.53,-1.65
2023-11-28,1971,3.53,-1.65
2023-08-15,6409,3.53,-1.65
2023-04-19,4756,3.53,-1.65
2022-12-21,1483,3.53,-1.65
2022-12-21,892,3.53,-1.65
2023-12-19,3317,3.53,-1.65
2023-06-28,3359,3.53,-1.65
2024-10-01,3053,3.53,-1.65
2024-09-27,3932,3.53,-1.65
2024-12-28,1380,3.53,-1.65
2024-09-16,4132,3.53,-1.65
2022-04-06,1137,3.53,-1.65
2023-12-25,514,3.53,-1.65
2024-10-16,4162,3.53,-1.65
2024-03-09,362,3.53,-1.65
2023-12-25,5645,3.53,-1.65
2024-06-21,2921,3.53,-1.65
2022-12-26,3108,3.53,-1.65
2023-10-09,5031,3.53,-1.65
2023-02-17,3044,3.53,-1.65
2022-05-26,4541,3.53,-1.65
2024-04-26,419,3.53,-1.65
2024-07-03,1906,3.53,-1.65
2022-06-28,3725,3.53,-1.65
2023-07-13,3936,3.53,-1.65
2024-09-04,1599,3.53,-1.65
2022-11-16,1524,3.53,-1.65
2023-08-06,471,3.53,-1.65
2023-04-28,4328,3.53,-1.65
2023-02-06,4547,3.53,-1.65
2024-12-10,4235,3.53,-1.65
2023-03-22,4765,3.53,-1.65
2024-02-23,4917,3.53,-1.65
2023-08-26,6490,3.53,-1.65
2024-11-12,1229,3.53,-1.65
2024-11-07,3408,3.53,-1.65
2022-11-19,3573,3.53,-1.65
2022-07-22,4483,3.53,-1.65
2024-01-04,5630,3.53,-1.65
2024-03-24,4181,3.53,-1.65
2022-02-07,5567,3.53,-1.65
2023-02-14,134,3.53,-1.65
2022-10-01,2981,3.53,-1.65
2024-04-06,1753,3.53,-1.65
2024-04-13,6264,3.53,-1.65
2024-12-02,5755,3.53,-1.65
2023-03-30,1949,3.53,-1.65
2024-04-26,5343,3.53,-1.65
2022-02-02,5197,3.53,-1.65
2022-03-01,4455,3.53,-1.65
2022-02-04,1623,3.53,-1.65
2024-03-04,2077,3.53,-1.65
2023-06-07,2270,3.53,-1.65
2022-09-24,614,3.53,-1.65
2023-05-19,5877,3.53,-1.65
2022-11-02,3462,3.53,-1.65
2023-05-02,2227,3.53,-1.65
2023-04-14,2803,3.53,-1.65
2023-11-19,2060,3.53,-1.65
2024-07-10,2833,3.53,-1.65
2022-08-05,3412,3.53,-1.65
2024-03-03,6114,3.53,-1.65
2024-01-13,3758,3.53,-1.65
2022-07-20,148,3.53,-1.65
2024-12-19,5348,3.53,-1.65
2022-08-21,5865,3.53,-1.65
2023-01-23,3947,3.53,-1.65
2024-03-04,4200,3.53,-1.65
2023-12-09,974,3.53,-1.65
2024-03-21,6258,3.53,-1.65
2022-08-20,364,3.53,-1.65
2022-04-12,1360,3.53,-1.65
2022-02-05,615,3.53,-1.65
2024-02-02,4998,3.53,-1.65
2022-02-01,2542,3.53,-1.65
2022-09-02,3006,3.53,-1.65
2022-12-18,4327,3.53,-1.65
2024-04-05,119,3.53,-1.65
2022-10-08,4355,3.53,-1.65
2022-06-25,3579,3.53,-1.65
2023-03-13,346,3.53,-1.65
2022-03-25,5772,3.53,-1.65
2024-01-18,4676,3.53,-1.65
2023-04-04,5736,3.53,-1.65
2023-05-17,1799,3.53,-1.65
2022-11-25,6297,3.53,-1.65
2024-04-19,5633,3.53,-1.65
2024-06-18,1658,3.53,-1.65
2023-08-18,3177,3.53,-1.65
2024-03-12,4604,3.53,-1.65
2022-06-25,5704,3.53,-1.65
2024-05-05,3938,3.53,-1.65
2022-07-05,4420,3.53,-1.65
2023-01-28,6140,3.53,-1.65
2024-12-11,3819,3.53,-1.65
2023-08-25,2001,3.53,-1.65
2024-08-29,4414,3.53,-1.65
2024-04-25,4830,3.53,-1.65
2024-12-31,50,3.53,-1.65
2023-07-05,1841,3.53,-1.65
2023-05-02,4297,3.53,-1.65
2024-02-12,1875,3.53,-1.65
2022-04-15,2412,3.53,-1.65
2022-09-23,3806,3.53,-1.65
2022-11-23,1852,3.53,-1.65
2022-04-07,2497,3.53,-1.65
2022-09-09,5590,3.53,-1.65
2022-09-19,4347,3.53,-1.65
2024-04-03,1156,3.53,-1.65
2023-10-04,5217,3.53,-1.65
2022-05-22,3729,3.53,-1.65
2022-01-18,1402,3.53,-1.65
2024-08-28,1379,3.53,-1.65
2022-01-27,4526,3.53,-1.65
2023-09-04,6430,3.53,-1.65
2024-09-20,8,3.53,-1.65
2023-03-14,5610,3.53,-1.65
2022-08-07,861,3.53,-1.65
2024-06-15,4292,3.53,-1.65
2022-05-04,1227,3.53,-1.65
2024-11-28,1454,3.53,-1.65
2024-03-28,3168,3.53,-1.65
2022-10-02,3023,3.53,-1.65
2024-11-22,3656,3.53,-1.65
2024-11-19,2953,3.53,-1.65
2022-08-07,6117,3.53,-1.65
2024-02-15,6368,3.53,-1.65
2023-05-05,3791,3.53,-1.65
2024-09-21,6294,3.53,-1.65
2022-11-09,1670,3.53,-1.65
2022-04-12,1035,3.53,-1.65
2022-02-09,1466,3.53,-1.65
2024-09-24,3217,3.53,-1.65
2023-06-28,3604,3.53,-1.65
2024-06-02,3972,3.53,-1.65
2023-08-30,2980,3.53,-1.65
2022-12-30,5238,3.53,-1.65
2023-06-19,5316,3.53,-1.65
2024-08-11,1921,3.53,-1.65
2024-04-17,5838,3.53,-1.65
2024-07-31,4407,3.53,-1.65
2023-12-11,2014,3.53,-1.65
2023-07-19,700,3.53,-1.65
2024-01-25,966,3.53,-1.65
2024-03-27,5672,3.53,-1.65
2024-09-13,3310,3.53,-1.65
2024-08-15,643,3.53,-1.65
2023-03-27,2975,3.53,-1.65
2024-08-08,3041,3.53,-1.65
2023-03-18,4420,3.53,-1.65
2022-05-18,523,3.53,-1.65
2024-03-30,4601,3.53,-1.65
2023-11-05,1559,3.53,-1.65
2024-06-15,6087,3.53,-1.65
2022-01-23,882,3.53,-1.65
2024-09-22,4390,3.53,-1.65
2022-04-15,5724,3.53,-1.65
2022-05-27,3543,3.53,-1.65
2023-11-18,6031,3.53,-1.65
2024-08-07,139,3.53,-1.65
2022-10-31,3124,3.53,-1.65
2022-05-14,4258,3.53,-1.65
2023-12-02,2915,3.53,-1.65
2024-03-27,270,3.53,-1.65
2023-03-11,6425,3.53,-1.65
2024-10-07,5247,3.53,-1.65
2022-04-04,2363,3.53,-1.65
2023-05-09,1559,3.53,-1.65
2024-08-27,2164,3.53,-1.65
2024-01-01,6112,3.53,-1.65
2024-10-15,2780,3.53,-1.65
2023-02-27,6232,3.53,-1.65
2022-03-28,511,3.53,-1.65
2022-05-15,2209,3.53,-1.65
2023-12-06,4894,3.53,-1.65
2024-03-23,168,3.53,-1.65
2024-02-27,4754,3.53,-1.65
2022-09-15,85,3.53,-1.65
2024-10-23,5148,3.53,-1.65
2022-11-08,1941,3.53,-1.65
2023-08-15,2406,3.53,-1.65
2023-02-14,1837,3.53,-1.65
2022-06-26,5338,3.53,-1.65
2024-09-24,5334,3.53,-1.65
2023-07-24,2098,3.53,-1.65
2022-08-27,6126,3.53,-1.65
2022-05-30,613,3.53,-1.65
2024-05-11,3849,3.53,-1.65
2022-01-30,2010,3.53,-1.65
2023-04-10,3408,3.53,-1.65
2023-01-25,5942,3.53,-1.65
2023-07-27,5702,3.53,-1.65
2024-10-06,5523,3.53,-1.65
2023-04-01,1000,3.53,-1.65
2022-02-08,3670,3.53,-1.65
2022-10-21,1070,3.53,-1.65
2023-06-05,6249,3.53,-1.65
2024-04-14,5706,3.53,-1.65
2024-09-17,3298,3.53,-1.65
2023-09-03,1586,3.53,-1.65
2024-06-27,2943,3.53,-1.65
2022-08-31,1883,3.53,-1.65
2023-01-07,4157,3.53,-1.65
2023-01-05,750,3.53,-1.65
2023-08-25,237,3.53,-1.65
2024-10-03,1072,3.53,-1.65
2023-07-13,1770,3.53,-1.65
2023-08-09,6439,3.53,-1.65
2022-09-22,5678,3.53,-1.65
2024-01-18,3327,3.53,-1.65
2024-05-09,77,3.53,-1.65
2024-05-24,5751,3.53,-1.65
2024-02-11,5675,3.53,-1.65
2024-05-09,4659,3.53,-1.65
2022-07-30,6006,3.53,-1.65
2023-09-27,3628,3.53,-1.65
2023-07-26,21,3.53,-1.65
2022-03-05,6053,3.53,-1.65
2022-10-29,1708,3.53,-1.65
2024-07-23,5802,3.53,-1.65
2022-04-29,6440,3.53,-1.65
2024-09-07,1439,3.53,-1.65
2022-04-23,828,3.53,-1.65
2023-06-08,888,3.53,-1.65
2023-01-29,5528,3.53,-1.65
2024-02-27,739,3.53,-1.65
2022-04-10,6148,3.53,-1.65
2024-05-30,2359,3.53,-1.65
2024-03-12,1032,3.53,-1.65
2023-05-31,3728,3.53,-1.65
2024-11-29,4152,3.53,-1.65
2022-10-30,6429,3.53,-1.65
2023-12-22,139,3.53,-1.65
2023-07-17,4555,3.53,-1.65
2022-07-30,5552,3.53,-1.65
2022-11-11,4066,3.53,-1.65
2024-12-19,3494,3.53,-1.65
2023-10-30,4323,3.53,-1.65
2024-08-02,350,3.53,-1.65
2023-06-15,1264,3.53,-1.65
2022-12-18,1393,3.53,-1.65
2024-05-20,2879,3.53,-1.65
2024-06-22,5855,3.53,-1.65
2022-09-02,630,3.53,-1.65
2023-02-21,4772,3.53,-1.65
2022-08-26,3513,3.53,-1.65
2024-01-29,728,3.53,-1.65
2022-07-17,5721,3.53,-1.65
2023-03-23,1348,3.53,-1.65
2023-11-07,1522,3.53,-1.65
2022-10-23,433,3.53,-1.65
2024-12-27,2000,3.53,-1.65
2023-11-27,3357,3.53,-1.65
2023-10-31,5354,3.53,-1.65
2023-02-08,2248,3.53,-1.65
2022-01-19,3113,3.53,-1.65
2023-10-14,229,3.53,-1.65
2022-06-11,5105,3.53,-1.65
2024-09-07,5301,3.53,-1.65
2022-03-06,6417,3.53,-1.65
2024-01-02,2340,3.53,-1.65
2024-10-28,4760,3.53,-1.65
2023-03-15,921,3.53,-1.65
2022-05-30,1507,3.53,-1.65
2024-01-26,5627,3.53,-1.65
2023-04-28,1651,3.53,-1.65
2024-12-10,2182,3.53,-1.65
2024-12-07,5974,3.53,-1.65
2023-12-18,3950,3.53,-1.65
2022-07-01,2116,3.53,-1.65
2022-03-02,5171,3.53,-1.65
2024-11-25,4555,3.53,-1.65
2024-04-27,18,3.53,-1.65
2024-11-01,873,3.53,-1.65
2023-09-15,3906,3.53,-1.65
2023-05-22,4877,3.53,-1.65
2023-02-28,4202,3.53,-1.65
2024-11-06,1102,3.53,-1.65
2024-04-09,3118,3.53,-1.65
2022-01-12,378,3.53,-1.65
2023-07-24,10,3.53,-1.65
2024-04-10,3742,3.53,-1.65
2023-02-16,2966,3.53,-1.65
2024-03-23,6456,3.53,-1.65
2024-12-03,2550,3.53,-1.65
2024-02-17,2224,3.53,-1.65
2022-11-24,821,3.53,-1.65
2023-10-31,4065,3.53,-1.65
2024-08-03,3015,3.53,-1.65
2024-07-13,2256,3.53,-1.65
2023-05-18,6176,3.53,-1.65
2024-08-29,769,3.53,-1.65
2024-03-04,3704,3.53,-1.65
2023-06-14,3681,3.53,-1.65
2023-11-20,1303,3.53,-1.65
2023-01-23,5560,3.53,-1.65
2024-02-22,5729,3.53,-1.65
2023-10-02,925,3.53,-1.65
2022-10-31,3834,3.53,-1.65
2023-05-05,1994,3.53,-1.65
2024-09-16,5574,3.53,-1.65
2024-11-22,4756,3.53,-1.65
2023-12-31,43,3.53,-1.65
2023-07-24,3473,3.53,-1.65
2023-01-09,5012,3.53,-1.65
2024-06-02,6362,3.53,-1.65
2023-03-19,6135,3.53,-1.65
2022-03-05,5864,3.53,-1.65
2022-07-03,1778,3.53,-1.65
2024-08-24,3576,3.53,-1.65
2023-08-02,5673,3.53,-1.65
2023-01-04,386,3.53,-1.65
2023-11-26,3365,3.53,-1.65
2023-02-08,2681,3.53,-1.65
2022-06-18,2796,3.53,-1.65
2022-06-10,4057,3.53,-1.65
2024-12-19,3637,3.53,-1.65
2022-03-24,2926,3.53,-1.65
2024-02-07,5952,3.53,-1.65
2022-07-10,4041,3.53,-1.65
2024-04-20,3401,3.53,-1.65
2024-10-24,4562,3.53,-1.65
2022-04-21,4247,3.53,-1.65
2024-08-03,6344,3.53,-1.65
2024-10-19,5232,3.53,-1.65
2022-01-20,2372,3.53,-1.65
2023-08-25,51,3.53,-1.65
2022-01-17,5490,3.53,-1.65
2023-11-22,4630,3.53,-1.65
2022-09-23,48,3.53,-1.65
2023-06-24,4957,3.53,-1.65
2024-11-24,5655,3.53,-1.65
2024-05-06,5638,3.53,-1.65
2024-08-23,2180,3.53,-1.65
2023-07-20,1252,3.53,-1.65
2022-08-27,4030,3.53,-1.65
2022-01-14,4737,3.53,-1.65
2022-08-04,715,3.53,-1.65
2024-02-11,4785,3.53,-1.65
2022-12-11,2577,3.53,-1.65
2024-10-01,1840,3.53,-1.65
2022-02-08,2946,3.53,-1.65
2024-01-03,4489,3.53,-1.65
2023-12-22,4246,3.53,-1.65
2024-12-09,658,3.53,-1.65
2022-05-19,3686,3.53,-1.65
2022-07-19,3305,3.53,-1.65
2023-09-21,4459,3.53,-1.65
2024-12-13,1057,3.53,-1.65
2022-10-10,2463,3.53,-1.65
2024-05-22,5397,3.53,-1.65
2022-01-20,785,3.53,-1.65
2024-02-07,2475,3.53,-1.65
2024-03-03,5490,3.53,-1.65
2022-01-18,5623,3.53,-1.65
2024-10-10,678,3.53,-1.65
2024-01-11,6011,3.53,-1.65
2023-07-12,5736,3.53,-1.65
2023-01-09,4417,3.53,-1.65
2024-11-20,90,3.53,-1.65
2024-08-08,1135,3.53,-1.65
2022-01-27,575,3.53,-1.65
2023-01-14,4521,3.53,-1.65
2022-11-17,2537,3.53,-1.65
2024-06-28,2332,3.53,-1.65
2024-04-11,5479,3.53,-1.65
2024-01-07,4975,3.53,-1.65
2024-02-09,488,3.53,-1.65
2023-05-12,5322,3.53,-1.65
2022-02-05,6074,3.53,-1.65
2022-02-10,493,3.53,-1.65
2023-05-27,5554,3.53,-1.65
2024-10-16,2570,3.53,-1.65
2023-03-08,4148,3.53,-1.65
2022-01-11,6184,3.53,-1.65
2023-12-03,4426,3.53,-1.65
2024-05-30,2109,3.53,-1.65
2022-11-17,3895,3.53,-1.65
2023-10-17,2804,3.53,-1.65
2023-05-29,902,3.53,-1.65
2024-12-25,625,3.53,-1.65
2023-12-11,5295,3.53,-1.65
2024-12-18,6428,3.53,-1.65
2023-06-28,2979,3.53,-1.65
2022-05-26,1238,3.53,-1.65
2024-02-05,370,3.53,-1.65
2022-09-04,4201,3.53,-1.65
2024-06-22,1429,3.53,-1.65
2024-08-31,1829,3.53,-1.65
2022-03-08,1192,3.53,-1.65
2024-07-09,1662,3.53,-1.65
2023-03-09,5423,3.53,-1.65
2023-05-18,2111,3.53,-1.65
2024-03-25,5355,3.53,-1.65
2024-07-13,2447,3.53,-1.65
2024-03-01,700,3.53,-1.65
2022-08-13,402,3.53,-1.65
2023-04-04,935,3.53,-1.65
2023-03-08,3973,3.53,-1.65
2023-04-20,4597,3.53,-1.65
2022-01-05,6206,3.53,-1.65
2024-04-27,4821,3.53,-1.65
2023-06-03,2103,3.53,-1.65
2022-02-18,3490,3.53,-1.65
2023-06-10,3056,3.53,-1.65
2022-06-18,1948,3.53,-1.65
2022-04-24,428,3.53,-1.65
2023-08-04,2947,3.53,-1.65
2022-02-06,3492,3.53,-1.65
2023-06-30,1539,3.53,-1.65
2023-05-14,366,3.53,-1.65
2023-02-01,5392,3.53,-1.65
2023-04-16,1589,3.53,-1.65
2023-01-10,5175,3.53,-1.65
2022-07-15,5537,3.53,-1.65
2022-12-08,2513,3.53,-1.65
2022-06-30,2540,3.53,-1.65
2024-10-27,5175,3.53,-1.65
2022-03-23,5778,3.53,-1.65
2024-01-05,4868,3.53,-1.65
2024-12-27,1430,3.53,-1.65
2024-04-20,1770,3.53,-1.65
2022-11-05,1673,3.53,-1.65
2024-10-16,2236,3.53,-1.65
2024-09-18,2846,3.53,-1.65
2023-05-07,531,3.53,-1.65
2022-11-15,5564,3.53,-1.65
2023-07-18,6202,3.53,-1.65
2023-09-17,2985,3.53,-1.65
2024-02-09,101,3.53,-1.65
2022-06-11,6268,3.53,-1.65
2022-04-16,1948,3.53,-1.65
2022-02-03,794,3.53,-1.65
2023-09-06,1827,3.53,-1.65
2022-10-08,3249,3.53,-1.65
2023-01-04,1616,3.53,-1.65
2024-01-03,3249,3.53,-1.65
2024-11-22,3315,3.53,-1.65
2023-04-15,418,3.53,-1.65
2022-01-27,6397,3.53,-1.65
2024-03-05,1455,3.53,-1.65
2022-04-26,3603,3.53,-1.65
2022-10-24,4615,3.53,-1.65
2022-01-10,6138,3.53,-1.65
2024-08-08,3735,3.53,-1.65
2024-07-21,1091,3.53,-1.65
2023-09-22,3075,3.53,-1.65
2022-12-02,2542,3.53,-1.65
2023-03-18,4917,3.53,-1.65
2024-05-10,481,3.53,-1.65
2023-09-13,6103,3.53,-1.65
2024-10-17,580,3.53,-1.65
2024-05-08,41,3.53,-1.65
2024-09-26,5826,3.53,-1.65
2022-07-09,6400,3.53,-1.65
2022-04-26,4559,3.53,-1.65
2024-12-07,4903,3.53,-1.65
2022-08-29,5994,3.53,-1.65
2023-11-21,2975,3.53,-1.65
2023-10-25,3085,3.53,-1.65
2024-10-20,2470,3.53,-1.65
2022-03-08,247,3.53,-1.65
2024-10-25,411,3.53,-1.65
2024-07-14,875,3.53,-1.65
2024-06-23,1316,3.53,-1.65
2023-03-25,4124,3.53,-1.65
2023-04-26,6435,3.53,-1.65
2023-01-10,722,3.53,-1.65
2024-05-01,2249,3.53,-1.65
2024-08-11,2165,3.53,-1.65
2022-10-10,4866,3.53,-1.65
2023-04-12,4774,3.53,-1.65
2023-11-06,3678,3.53,-1.65
2023-01-27,3645,3.53,-1.65
2024-07-24,4316,3.53,-1.65
2024-01-23,2780,3.53,-1.65
2024-01-16,421,3.53,-1.65
2022-04-05,5857,3.53,-1.65
2022-03-18,6373,3.53,-1.65
2022-12-10,2032,3.53,-1.65
2024-03-18,3931,3.53,-1.65
2024-06-28,6079,3.53,-1.65
2022-02-22,2748,3.53,-1.65
2022-09-28,1737,3.53,-1.65
2024-03-05,1875,3.53,-1.65
2024-08-18,630,3.53,-1.65
2022-09-10,750,3.53,-1.65
2024-09-01,391,3.53,-1.65
2023-07-24,2467,3.53,-1.65
2023-02-10,3758,3.53,-1.65
2022-07-21,1285,3.53,-1.65
2022-01-26,6332,3.53,-1.65
2024-04-08,4439,3.53,-1.65
2024-12-04,6324,3.53,-1.65
2023-02-14,3400,3.53,-1.65
2023-04-10,955,3.53,-1.65
2023-06-07,1702,3.53,-1.65
2022-09-06,419,3.53,-1.65
2022-05-20,1112,3.53,-1.65
2024-08-31,2019,3.53,-1.65
2024-12-14,739,3.53,-1.65
2024-06-25,6292,3.53,-1.65
2022-08-14,5674,3.53,-1.65
2024-06-17,4192,3.53,-1.65
2022-04-11,204,3.53,-1.65
2023-02-20,1733,3.53,-1.65
2022-05-04,4471,3.53,-1.65
2022-04-22,3966,3.53,-1.65
2022-10-25,552,3.53,-1.65
2022-09-25,5930,3.53,-1.65
2023-05-18,6307,3.53,-1.65
2024-03-13,5924,3.53,-1.65
2024-06-01,3914,3.53,-1.65
2023-06-26,1757,3.53,-1.65
2024-05-15,1252,3.53,-1.65
2024-07-25,1906,3.53,-1.65
2024-05-03,731,3.53,-1.65
2023-02-16,2790,3.53,-1.65
2024-06-18,2169,3.53,-1.65
2024-01-02,890,3.53,-1.65
2023-11-25,3712,3.53,-1.65
2023-09-02,2033,3.53,-1.65
2022-01-19,6498,3.53,-1.65
2024-11-08,499,3.53,-1.65
2022-06-23,4747,3.53,-1.65
2022-02-01,1759,3.53,-1.65
2024-03-01,5306,3.53,-1.65
2023-04-22,1944,3.53,-1.65
2024-07-07,55,3.53,-1.65
2023-07-31,5865,3.53,-1.65
2024-03-13,1913,3.53,-1.65
2024-11-21,3928,3.53,-1.65
2024-03-14,5953,3.53,-1.65
2023-11-20,3919,3.53,-1.65
2023-06-12,2438,3.53,-1.65
2024-11-09,3414,3.53,-1.65
2023-05-21,1188,3.53,-1.65
2022-12-27,2765,3.53,-1.65
2023-01-04,2538,3.53,-1.65
2022-04-13,3867,3.53,-1.65
2024-07-21,514,3.53,-1.65
2023-06-23,1601,3.53,-1.65
2023-04-25,3439,3.53,-1.65
2023-04-04,6100,3.53,-1.65
2022-12-06,2828,3.53,-1.65
2023-09-02,4636,3.53,-1.65
2024-02-27,3004,3.53,-1.65
2022-05-15,4544,3.53,-1.65
2022-08-20,1715,3.53,-1.65
2023-03-30,6359,3.53,-1.65
2022-02-02,6253,3.53,-1.65
2023-11-01,3984,3.53,-1.65
2024-06-10,3522,3.53,-1.65
2024-09-23,3110,3.53,-1.65
2024-02-27,5575,3.53,-1.65
2023-01-14,5161,3.53,-1.65
2022-04-30,2005,3.53,-1.65
2023-10-21,1643,3.53,-1.65
2023-08-13,3910,3.53,-1.65
2023-11-26,3277,3.53,-1.65
2023-03-31,5847,3.53,-1.65
2024-12-24,6065,3.53,-1.65
2022-01-07,70,3.53,-1.65
2022-08-08,3118,3.53,-1.65
2022-09-12,1768,3.53,-1.65
2022-10-16,1967,3.53,-1.65
2023-04-08,6457,3.53,-1.65
2024-02-16,3555,3.53,-1.65
2023-08-13,5487,3.53,-1.65
2023-12-03,1338,3.53,-1.65
2023-07-22,1180,3.53,-1.65
2024-07-14,3279,3.53,-1.65
2024-11-18,1486,3.53,-1.65
2024-11-23,4560,3.53,-1.65
2024-07-13,1821,3.53,-1.65
2022-11-22,6444,3.53,-1.65
2022-11-25,3756,3.53,-1.65
2022-07-05,2983,3.53,-1.65
2024-10-12,315,3.53,-1.65
2024-10-05,6041,3.53,-1.65
2023-12-13,5126,3.53,-1.65
2024-02-13,1072,3.53,-1.65
2024-05-23,5904,3.53,-1.65
2022-11-05,4589,3.53,-1.65
