SecurityID,SecurityCode,AssetClass,Issuer,Currency
4408,SEC_00814,Equity,Counterparty_18,INR
4409,SEC_01984,Fixed Income,Counterparty_86,USD
4410,SEC_00055,Real Estate,Counterparty_49,USD
4411,SEC_01363,Real Estate,Counterparty_85,USD
4412,SEC_00119,Real Estate,Counterparty_24,INR
4413,SEC_01026,Real Estate,Counterparty_81,GBP
4414,SEC_00224,Equity,Counterparty_11,USD
4415,SEC_00748,Equity,Counterparty_18,JPY
4416,SEC_00203,Fixed Income,Counterparty_35,GBP
4417,SEC_01680,Alternatives,Counterparty_55,EUR
4418,SEC_00011,Commodities,Counterparty_95,INR
4419,SEC_00259,Commodities,Counterparty_28,JPY
4420,SEC_01975,Real Estate,Counterparty_88,EUR
4421,SEC_00298,Fixed Income,Counterparty_36,INR
4422,SEC_00669,Commodities,Counterparty_24,INR
4423,SEC_01221,Commodities,Counterparty_33,JPY
4424,SEC_01628,Commodities,Counterparty_94,INR
4425,SEC_01439,Commodities,Counterparty_37,INR
4426,SEC_00333,Commodities,Counterparty_13,INR
4427,SEC_00153,Fixed Income,Counterparty_16,GBP
4428,SEC_01400,Commodities,Counterparty_43,USD
4429,SEC_00134,Commodities,Counterparty_73,JPY
4430,SEC_00956,Fixed Income,Counterparty_50,GBP
4431,SEC_00116,Equity,Counterparty_13,JPY
4432,SEC_01091,Equity,Counterparty_71,GBP
4433,SEC_00662,Equity,Counterparty_35,INR
4434,SEC_01280,Commodities,Counterparty_90,INR
4435,SEC_00553,Fixed Income,Counterparty_73,GBP
4436,SEC_00693,Equity,Counterparty_35,INR
4437,SEC_00188,Real Estate,Counterparty_24,USD
4438,SEC_00039,Real Estate,Counterparty_97,JPY
4439,SEC_01847,Fixed Income,Counterparty_85,INR
4440,SEC_00480,Commodities,Counterparty_53,EUR
4441,SEC_00926,Equity,Counterparty_86,GBP
4442,SEC_01351,Commodities,Counterparty_39,GBP
4443,SEC_00729,Equity,Counterparty_19,INR
4444,SEC_01154,Alternatives,Counterparty_44,GBP
4445,SEC_00776,Alternatives,Counterparty_46,EUR
4446,SEC_01650,Commodities,Counterparty_45,GBP
4447,SEC_00063,Real Estate,Counterparty_32,EUR
4448,SEC_00955,Commodities,Counterparty_5,GBP
4449,SEC_00097,Equity,Counterparty_76,GBP
4450,SEC_01436,Commodities,Counterparty_6,EUR
4451,SEC_01866,Commodities,Counterparty_82,JPY
4452,SEC_01958,Equity,Counterparty_7,USD
4453,SEC_00530,Real Estate,Counterparty_83,EUR
4454,SEC_01470,Alternatives,Counterparty_15,USD
4455,SEC_01741,Equity,Counterparty_73,GBP
4456,SEC_00725,Commodities,Counterparty_20,JPY
4457,SEC_01633,Fixed Income,Counterparty_59,EUR
4458,SEC_01815,Commodities,Counterparty_84,JPY
4459,SEC_01021,Commodities,Counterparty_4,EUR
4460,SEC_01985,Fixed Income,Counterparty_74,INR
4461,SEC_00236,Commodities,Counterparty_40,EUR
4462,SEC_01916,Fixed Income,Counterparty_65,USD
4463,SEC_01704,Commodities,Counterparty_35,INR
4464,SEC_01596,Real Estate,Counterparty_88,GBP
4465,SEC_01109,Alternatives,Counterparty_44,EUR
4466,SEC_01797,Real Estate,Counterparty_7,USD
4467,SEC_00355,Equity,Counterparty_22,GBP
4468,SEC_01426,Equity,Counterparty_23,USD
4469,SEC_01190,Commodities,Counterparty_65,GBP
4470,SEC_01252,Equity,Counterparty_88,EUR
4471,SEC_01391,Equity,Counterparty_20,JPY
4472,SEC_00925,Commodities,Counterparty_32,GBP
4473,SEC_01434,Commodities,Counterparty_95,JPY
4474,SEC_01084,Alternatives,Counterparty_97,GBP
4475,SEC_00164,Fixed Income,Counterparty_36,JPY
4476,SEC_01254,Commodities,Counterparty_18,EUR
4477,SEC_00882,Alternatives,Counterparty_97,USD
4478,SEC_00594,Real Estate,Counterparty_33,EUR
4479,SEC_01181,Equity,Counterparty_69,GBP
4480,SEC_01018,Fixed Income,Counterparty_82,INR
4481,SEC_00927,Real Estate,Counterparty_9,USD
4482,SEC_01727,Commodities,Counterparty_42,JPY
4483,SEC_00874,Real Estate,Counterparty_95,USD
4484,SEC_00909,Alternatives,Counterparty_71,USD
4485,SEC_01780,Commodities,Counterparty_79,EUR
4486,SEC_01398,Commodities,Counterparty_4,GBP
4487,SEC_01266,Fixed Income,Counterparty_46,EUR
4488,SEC_01758,Alternatives,Counterparty_72,GBP
4489,SEC_01991,Equity,Counterparty_24,INR
4490,SEC_00891,Real Estate,Counterparty_72,EUR
4491,SEC_01192,Fixed Income,Counterparty_69,INR
4492,SEC_00121,Fixed Income,Counterparty_23,GBP
4493,SEC_00966,Commodities,Counterparty_55,USD
4494,SEC_00002,Real Estate,Counterparty_98,INR
4495,SEC_00118,Fixed Income,Counterparty_15,INR
4496,SEC_01672,Commodities,Counterparty_51,GBP
4497,SEC_01866,Commodities,Counterparty_50,GBP
4498,SEC_00639,Alternatives,Counterparty_47,EUR
4499,SEC_01777,Commodities,Counterparty_83,EUR
4500,SEC_01531,Equity,Counterparty_25,GBP
4501,SEC_00374,Alternatives,Counterparty_39,INR
4502,SEC_01132,Alternatives,Counterparty_68,JPY
4503,SEC_01323,Equity,Counterparty_46,EUR
4504,SEC_01457,Equity,Counterparty_72,GBP
4505,SEC_00112,Fixed Income,Counterparty_93,JPY
4506,SEC_01430,Fixed Income,Counterparty_13,JPY
4507,SEC_01994,Equity,Counterparty_38,JPY
4508,SEC_00500,Fixed Income,Counterparty_36,JPY
4509,SEC_00675,Equity,Counterparty_37,USD
4510,SEC_01811,Equity,Counterparty_42,EUR
4511,SEC_01924,Commodities,Counterparty_95,JPY
4512,SEC_01043,Fixed Income,Counterparty_19,JPY
4513,SEC_01769,Alternatives,Counterparty_37,GBP
4514,SEC_01044,Alternatives,Counterparty_89,GBP
4515,SEC_01777,Fixed Income,Counterparty_65,USD
4516,SEC_00772,Fixed Income,Counterparty_85,JPY
4517,SEC_00561,Fixed Income,Counterparty_39,USD
4518,SEC_01530,Fixed Income,Counterparty_26,GBP
4519,SEC_00154,Commodities,Counterparty_42,EUR
4520,SEC_01539,Equity,Counterparty_62,INR
4521,SEC_00820,Fixed Income,Counterparty_53,INR
4522,SEC_01502,Fixed Income,Counterparty_67,USD
4523,SEC_00384,Equity,Counterparty_50,GBP
4524,SEC_00804,Equity,Counterparty_69,INR
4525,SEC_00681,Equity,Counterparty_29,JPY
4526,SEC_01222,Real Estate,Counterparty_97,EUR
4527,SEC_00179,Alternatives,Counterparty_2,GBP
4528,SEC_00615,Fixed Income,Counterparty_18,USD
4529,SEC_01755,Commodities,Counterparty_60,GBP
4530,SEC_01552,Commodities,Counterparty_14,EUR
4531,SEC_00047,Equity,Counterparty_40,GBP
4532,SEC_01872,Commodities,Counterparty_64,USD
4533,SEC_00558,Alternatives,Counterparty_30,JPY
4534,SEC_01636,Fixed Income,Counterparty_29,GBP
4535,SEC_00183,Commodities,Counterparty_29,USD
4536,SEC_00354,Alternatives,Counterparty_19,JPY
4537,SEC_00487,Alternatives,Counterparty_90,INR
4538,SEC_00216,Real Estate,Counterparty_58,GBP
4539,SEC_00892,Real Estate,Counterparty_40,JPY
4540,SEC_01447,Commodities,Counterparty_9,INR
4541,SEC_01670,Alternatives,Counterparty_77,GBP
4542,SEC_00852,Equity,Counterparty_31,GBP
4543,SEC_00829,Real Estate,Counterparty_78,EUR
4544,SEC_01033,Alternatives,Counterparty_95,GBP
4545,SEC_01009,Real Estate,Counterparty_15,GBP
4546,SEC_01237,Fixed Income,Counterparty_34,JPY
4547,SEC_01163,Alternatives,Counterparty_62,USD
4548,SEC_01008,Alternatives,Counterparty_74,EUR
4549,SEC_00734,Fixed Income,Counterparty_57,GBP
4550,SEC_00321,Real Estate,Counterparty_21,JPY
4551,SEC_00091,Fixed Income,Counterparty_54,JPY
4552,SEC_01914,Commodities,Counterparty_89,USD
4553,SEC_00315,Equity,Counterparty_37,INR
4554,SEC_00112,Real Estate,Counterparty_40,GBP
4555,SEC_01137,Alternatives,Counterparty_20,INR
4556,SEC_01734,Commodities,Counterparty_71,USD
4557,SEC_00374,Real Estate,Counterparty_18,JPY
4558,SEC_01287,Equity,Counterparty_44,INR
4559,SEC_00368,Alternatives,Counterparty_56,USD
4560,SEC_00378,Fixed Income,Counterparty_90,INR
4561,SEC_00829,Equity,Counterparty_17,JPY
4562,SEC_00825,Real Estate,Counterparty_42,GBP
4563,SEC_01878,Alternatives,Counterparty_71,EUR
4564,SEC_00674,Real Estate,Counterparty_28,JPY
4565,SEC_01620,Equity,Counterparty_21,INR
4566,SEC_00557,Alternatives,Counterparty_37,GBP
4567,SEC_01069,Equity,Counterparty_23,EUR
4568,SEC_01295,Real Estate,Counterparty_48,USD
4569,SEC_00495,Alternatives,Counterparty_59,GBP
4570,SEC_01929,Alternatives,Counterparty_74,JPY
4571,SEC_00722,Alternatives,Counterparty_52,INR
4572,SEC_00686,Real Estate,Counterparty_17,EUR
4573,SEC_00247,Commodities,Counterparty_38,GBP
4574,SEC_00174,Real Estate,Counterparty_1,EUR
4575,SEC_00036,Fixed Income,Counterparty_75,EUR
4576,SEC_00302,Commodities,Counterparty_33,GBP
4577,SEC_01834,Real Estate,Counterparty_95,INR
4578,SEC_01182,Fixed Income,Counterparty_44,USD
4579,SEC_01675,Equity,Counterparty_88,GBP
4580,SEC_00886,Fixed Income,Counterparty_20,USD
4581,SEC_00033,Alternatives,Counterparty_47,EUR
4582,SEC_01787,Commodities,Counterparty_69,EUR
4583,SEC_00382,Real Estate,Counterparty_42,INR
4584,SEC_01902,Real Estate,Counterparty_26,GBP
4585,SEC_00424,Alternatives,Counterparty_49,GBP
4586,SEC_01862,Commodities,Counterparty_71,JPY
4587,SEC_01707,Commodities,Counterparty_91,INR
4588,SEC_01646,Alternatives,Counterparty_18,GBP
4589,SEC_01703,Commodities,Counterparty_95,EUR
4590,SEC_01661,Alternatives,Counterparty_9,INR
4591,SEC_00726,Fixed Income,Counterparty_66,JPY
4592,SEC_01319,Alternatives,Counterparty_60,JPY
4593,SEC_00693,Real Estate,Counterparty_37,EUR
4594,SEC_00595,Equity,Counterparty_47,GBP
4595,SEC_00982,Fixed Income,Counterparty_29,EUR
4596,SEC_00415,Real Estate,Counterparty_98,JPY
4597,SEC_00874,Fixed Income,Counterparty_63,INR
4598,SEC_00319,Real Estate,Counterparty_15,GBP
4599,SEC_01049,Commodities,Counterparty_9,EUR
4600,SEC_00758,Alternatives,Counterparty_80,GBP
4601,SEC_01577,Real Estate,Counterparty_66,INR
4602,SEC_01458,Real Estate,Counterparty_1,JPY
4603,SEC_00059,Commodities,Counterparty_9,EUR
4604,SEC_00177,Equity,Counterparty_57,JPY
4605,SEC_01566,Equity,Counterparty_56,EUR
4606,SEC_01069,Alternatives,Counterparty_20,GBP
4607,SEC_01476,Commodities,Counterparty_2,USD
4608,SEC_00309,Fixed Income,Counterparty_1,EUR
4609,SEC_00154,Real Estate,Counterparty_74,EUR
4610,SEC_00967,Alternatives,Counterparty_87,JPY
4611,SEC_01576,Equity,Counterparty_54,USD
4612,SEC_01164,Fixed Income,Counterparty_19,USD
4613,SEC_00769,Commodities,Counterparty_18,USD
4614,SEC_01606,Real Estate,Counterparty_24,USD
4615,SEC_00385,Real Estate,Counterparty_52,INR
4616,SEC_01672,Equity,Counterparty_86,GBP
4617,SEC_00748,Equity,Counterparty_20,EUR
4618,SEC_00624,Alternatives,Counterparty_11,GBP
4619,SEC_01057,Real Estate,Counterparty_73,GBP
4620,SEC_01732,Real Estate,Counterparty_79,GBP
4621,SEC_01395,Real Estate,Counterparty_60,GBP
4622,SEC_01202,Real Estate,Counterparty_16,INR
4623,SEC_01384,Fixed Income,Counterparty_13,JPY
4624,SEC_01670,Commodities,Counterparty_53,INR
4625,SEC_01980,Fixed Income,Counterparty_6,EUR
4626,SEC_01727,Commodities,Counterparty_25,USD
4627,SEC_01460,Fixed Income,Counterparty_63,JPY
4628,SEC_01923,Alternatives,Counterparty_47,EUR
4629,SEC_01871,Commodities,Counterparty_15,USD
4630,SEC_01990,Real Estate,Counterparty_54,INR
4631,SEC_00006,Commodities,Counterparty_82,GBP
4632,SEC_01829,Real Estate,Counterparty_43,EUR
4633,SEC_00691,Alternatives,Counterparty_97,GBP
4634,SEC_00795,Commodities,Counterparty_14,GBP
4635,SEC_01642,Equity,Counterparty_34,GBP
4636,SEC_01966,Real Estate,Counterparty_2,JPY
4637,SEC_01782,Commodities,Counterparty_20,USD
4638,SEC_01861,Fixed Income,Counterparty_16,GBP
4639,SEC_00891,Commodities,Counterparty_67,EUR
4640,SEC_01255,Real Estate,Counterparty_30,JPY
4641,SEC_01425,Equity,Counterparty_87,USD
4642,SEC_00727,Equity,Counterparty_51,EUR
4643,SEC_00785,Fixed Income,Counterparty_87,JPY
4644,SEC_00617,Alternatives,Counterparty_3,JPY
4645,SEC_00886,Equity,Counterparty_77,USD
4646,SEC_00023,Alternatives,Counterparty_51,GBP
4647,SEC_00807,Real Estate,Counterparty_46,EUR
4648,SEC_00161,Commodities,Counterparty_40,INR
4649,SEC_01218,Alternatives,Counterparty_29,GBP
4650,SEC_00266,Real Estate,Counterparty_23,INR
4651,SEC_00083,Real Estate,Counterparty_17,EUR
4652,SEC_00168,Real Estate,Counterparty_85,INR
4653,SEC_01865,Fixed Income,Counterparty_93,INR
4654,SEC_00655,Fixed Income,Counterparty_69,USD
4655,SEC_00555,Alternatives,Counterparty_85,USD
4656,SEC_00344,Real Estate,Counterparty_66,USD
4657,SEC_00012,Alternatives,Counterparty_23,INR
4658,SEC_01558,Equity,Counterparty_75,INR
4659,SEC_01554,Alternatives,Counterparty_79,JPY
4660,SEC_00450,Commodities,Counterparty_23,JPY
4661,SEC_00574,Real Estate,Counterparty_7,USD
4662,SEC_01725,Alternatives,Counterparty_43,JPY
4663,SEC_01980,Fixed Income,Counterparty_62,GBP
4664,SEC_00591,Commodities,Counterparty_34,JPY
4665,SEC_00490,Alternatives,Counterparty_51,JPY
4666,SEC_01191,Alternatives,Counterparty_44,GBP
4667,SEC_01993,Alternatives,Counterparty_70,GBP
4668,SEC_00662,Fixed Income,Counterparty_80,EUR
4669,SEC_00465,Alternatives,Counterparty_55,INR
4670,SEC_00910,Equity,Counterparty_66,INR
4671,SEC_01759,Equity,Counterparty_96,USD
4672,SEC_00617,Equity,Counterparty_58,EUR
4673,SEC_01790,Alternatives,Counterparty_43,EUR
4674,SEC_00007,Commodities,Counterparty_61,EUR
4675,SEC_01007,Fixed Income,Counterparty_38,EUR
4676,SEC_01187,Equity,Counterparty_28,JPY
4677,SEC_00802,Equity,Counterparty_57,EUR
4678,SEC_01219,Commodities,Counterparty_41,USD
4679,SEC_00319,Equity,Counterparty_73,INR
4680,SEC_00130,Fixed Income,Counterparty_89,EUR
4681,SEC_00109,Commodities,Counterparty_50,INR
4682,SEC_00219,Real Estate,Counterparty_90,GBP
4683,SEC_00506,Fixed Income,Counterparty_90,USD
4684,SEC_00429,Fixed Income,Counterparty_61,GBP
4685,SEC_01855,Alternatives,Counterparty_69,EUR
4686,SEC_00642,Real Estate,Counterparty_63,JPY
4687,SEC_00244,Real Estate,Counterparty_81,JPY
4688,SEC_00438,Commodities,Counterparty_26,USD
4689,SEC_00307,Equity,Counterparty_26,EUR
4690,SEC_01833,Real Estate,Counterparty_73,EUR
4691,SEC_00901,Commodities,Counterparty_23,EUR
4692,SEC_01621,Real Estate,Counterparty_52,EUR
4693,SEC_01279,Fixed Income,Counterparty_88,USD
4694,SEC_01351,Real Estate,Counterparty_73,USD
4695,SEC_00409,Equity,Counterparty_74,USD
4696,SEC_00749,Commodities,Counterparty_70,JPY
4697,SEC_00001,Equity,Counterparty_4,EUR
4698,SEC_00777,Alternatives,Counterparty_1,GBP
4699,SEC_00194,Equity,Counterparty_6,INR
4700,SEC_00963,Equity,Counterparty_56,USD
4701,SEC_01388,Commodities,Counterparty_29,USD
4702,SEC_01893,Fixed Income,Counterparty_3,JPY
4703,SEC_00122,Real Estate,Counterparty_88,JPY
4704,SEC_00364,Real Estate,Counterparty_42,INR
4705,SEC_01028,Commodities,Counterparty_9,JPY
4706,SEC_00149,Commodities,Counterparty_81,USD
4707,SEC_01085,Fixed Income,Counterparty_59,EUR
4708,SEC_00794,Fixed Income,Counterparty_38,EUR
4709,SEC_01141,Alternatives,Counterparty_42,JPY
4710,SEC_01708,Real Estate,Counterparty_50,INR
4711,SEC_01957,Real Estate,Counterparty_14,EUR
4712,SEC_00846,Alternatives,Counterparty_100,USD
4713,SEC_00238,Commodities,Counterparty_45,EUR
4714,SEC_01162,Real Estate,Counterparty_33,INR
4715,SEC_00730,Equity,Counterparty_20,JPY
4716,SEC_00458,Commodities,Counterparty_34,GBP
4717,SEC_00485,Commodities,Counterparty_67,EUR
4718,SEC_01106,Fixed Income,Counterparty_84,USD
4719,SEC_01755,Alternatives,Counterparty_67,INR
4720,SEC_00849,Commodities,Counterparty_70,EUR
4721,SEC_00714,Fixed Income,Counterparty_93,GBP
4722,SEC_01611,Equity,Counterparty_39,JPY
4723,SEC_01071,Equity,Counterparty_43,EUR
4724,SEC_00344,Real Estate,Counterparty_95,INR
4725,SEC_01363,Alternatives,Counterparty_39,EUR
4726,SEC_00236,Alternatives,Counterparty_85,JPY
4727,SEC_01488,Fixed Income,Counterparty_44,INR
4728,SEC_00663,Real Estate,Counterparty_1,GBP
4729,SEC_00376,Alternatives,Counterparty_97,USD
4730,SEC_01147,Real Estate,Counterparty_50,JPY
4731,SEC_00972,Fixed Income,Counterparty_74,EUR
4732,SEC_00246,Real Estate,Counterparty_62,GBP
4733,SEC_01278,Commodities,Counterparty_90,INR
4734,SEC_00566,Commodities,Counterparty_3,INR
4735,SEC_00699,Commodities,Counterparty_78,INR
4736,SEC_00915,Commodities,Counterparty_8,EUR
4737,SEC_00281,Equity,Counterparty_48,JPY
4738,SEC_00067,Equity,Counterparty_96,GBP
4739,SEC_01677,Alternatives,Counterparty_41,INR
4740,SEC_01557,Equity,Counterparty_36,USD
4741,SEC_01558,Real Estate,Counterparty_91,JPY
4742,SEC_00175,Real Estate,Counterparty_57,GBP
4743,SEC_01215,Equity,Counterparty_97,GBP
4744,SEC_00285,Real Estate,Counterparty_85,INR
4745,SEC_00305,Alternatives,Counterparty_90,USD
4746,SEC_00875,Fixed Income,Counterparty_78,INR
4747,SEC_00793,Equity,Counterparty_43,JPY
4748,SEC_00407,Commodities,Counterparty_100,EUR
4749,SEC_00332,Real Estate,Counterparty_28,JPY
4750,SEC_00305,Real Estate,Counterparty_92,USD
4751,SEC_00919,Fixed Income,Counterparty_85,EUR
4752,SEC_01797,Alternatives,Counterparty_59,GBP
4753,SEC_00669,Real Estate,Counterparty_29,INR
4754,SEC_00773,Commodities,Counterparty_38,JPY
4755,SEC_00551,Fixed Income,Counterparty_34,INR
4756,SEC_00995,Real Estate,Counterparty_65,JPY
4757,SEC_01955,Commodities,Counterparty_20,INR
4758,SEC_01361,Real Estate,Counterparty_26,EUR
4759,SEC_01054,Commodities,Counterparty_27,INR
4760,SEC_00440,Fixed Income,Counterparty_23,USD
4761,SEC_00258,Alternatives,Counterparty_71,USD
4762,SEC_00783,Equity,Counterparty_22,INR
4763,SEC_00563,Equity,Counterparty_47,GBP
4764,SEC_01815,Alternatives,Counterparty_99,USD
4765,SEC_00234,Real Estate,Counterparty_68,JPY
4766,SEC_00026,Fixed Income,Counterparty_93,INR
4767,SEC_00523,Commodities,Counterparty_100,INR
4768,SEC_00384,Fixed Income,Counterparty_67,USD
4769,SEC_01560,Alternatives,Counterparty_66,GBP
4770,SEC_00393,Real Estate,Counterparty_69,JPY
4771,SEC_00462,Real Estate,Counterparty_82,USD
4772,SEC_01752,Alternatives,Counterparty_98,USD
4773,SEC_00839,Fixed Income,Counterparty_15,EUR
4774,SEC_01162,Equity,Counterparty_44,USD
4775,SEC_00737,Fixed Income,Counterparty_51,JPY
4776,SEC_01889,Real Estate,Counterparty_65,EUR
4777,SEC_00110,Real Estate,Counterparty_86,GBP
4778,SEC_01499,Alternatives,Counterparty_25,GBP
4779,SEC_01352,Fixed Income,Counterparty_61,USD
4780,SEC_00206,Equity,Counterparty_17,JPY
4781,SEC_01095,Fixed Income,Counterparty_97,GBP
4782,SEC_00210,Real Estate,Counterparty_52,JPY
4783,SEC_00185,Fixed Income,Counterparty_58,JPY
4784,SEC_00602,Real Estate,Counterparty_81,EUR
4785,SEC_00759,Real Estate,Counterparty_57,USD
4786,SEC_01407,Commodities,Counterparty_38,JPY
4787,SEC_00745,Equity,Counterparty_69,JPY
4788,SEC_00891,Alternatives,Counterparty_37,JPY
4789,SEC_00399,Equity,Counterparty_75,USD
4790,SEC_00545,Fixed Income,Counterparty_76,EUR
4791,SEC_00907,Commodities,Counterparty_34,JPY
4792,SEC_01683,Real Estate,Counterparty_35,INR
4793,SEC_00682,Equity,Counterparty_60,EUR
4794,SEC_00978,Real Estate,Counterparty_39,USD
4795,SEC_01750,Real Estate,Counterparty_46,GBP
4796,SEC_00314,Commodities,Counterparty_16,JPY
4797,SEC_00228,Equity,Counterparty_88,INR
4798,SEC_00658,Commodities,Counterparty_31,GBP
4799,SEC_01170,Real Estate,Counterparty_14,GBP
4800,SEC_01046,Equity,Counterparty_47,JPY
4801,SEC_01625,Real Estate,Counterparty_32,JPY
4802,SEC_01910,Real Estate,Counterparty_77,GBP
4803,SEC_00692,Equity,Counterparty_17,INR
4804,SEC_00300,Alternatives,Counterparty_56,EUR
4805,SEC_00927,Commodities,Counterparty_36,JPY
4806,SEC_01289,Fixed Income,Counterparty_42,JPY
4807,SEC_01074,Real Estate,Counterparty_82,USD
4808,SEC_00742,Commodities,Counterparty_19,JPY
4809,SEC_01399,Commodities,Counterparty_7,USD
4810,SEC_00061,Equity,Counterparty_55,GBP
4811,SEC_01043,Equity,Counterparty_30,INR
4812,SEC_00308,Equity,Counterparty_76,USD
4813,SEC_01847,Commodities,Counterparty_75,USD
4814,SEC_00537,Equity,Counterparty_29,EUR
4815,SEC_01231,Fixed Income,Counterparty_67,GBP
4816,SEC_01349,Commodities,Counterparty_34,USD
4817,SEC_00075,Equity,Counterparty_34,USD
4818,SEC_01677,Real Estate,Counterparty_95,GBP
4819,SEC_01442,Commodities,Counterparty_86,JPY
4820,SEC_01352,Alternatives,Counterparty_2,INR
4821,SEC_01305,Alternatives,Counterparty_27,GBP
4822,SEC_01627,Commodities,Counterparty_47,EUR
4823,SEC_01099,Commodities,Counterparty_100,EUR
4824,SEC_01600,Alternatives,Counterparty_96,INR
4825,SEC_00594,Real Estate,Counterparty_57,EUR
4826,SEC_01786,Real Estate,Counterparty_99,GBP
4827,SEC_01674,Real Estate,Counterparty_17,JPY
4828,SEC_00609,Fixed Income,Counterparty_98,EUR
4829,SEC_00612,Fixed Income,Counterparty_26,GBP
4830,SEC_01021,Real Estate,Counterparty_10,EUR
4831,SEC_00785,Alternatives,Counterparty_39,USD
4832,SEC_00241,Fixed Income,Counterparty_9,USD
4833,SEC_00005,Equity,Counterparty_25,JPY
4834,SEC_01239,Fixed Income,Counterparty_20,USD
4835,SEC_01603,Alternatives,Counterparty_15,USD
4836,SEC_00487,Alternatives,Counterparty_91,EUR
4837,SEC_00357,Commodities,Counterparty_11,EUR
4838,SEC_00394,Alternatives,Counterparty_16,INR
4839,SEC_01179,Real Estate,Counterparty_94,JPY
4840,SEC_01976,Alternatives,Counterparty_22,USD
4841,SEC_01415,Fixed Income,Counterparty_62,INR
4842,SEC_00369,Fixed Income,Counterparty_24,EUR
4843,SEC_00029,Fixed Income,Counterparty_88,INR
4844,SEC_01841,Alternatives,Counterparty_36,USD
4845,SEC_01447,Real Estate,Counterparty_18,INR
4846,SEC_00966,Real Estate,Counterparty_20,GBP
4847,SEC_00009,Commodities,Counterparty_8,JPY
4848,SEC_01224,Equity,Counterparty_15,USD
4849,SEC_01469,Real Estate,Counterparty_77,GBP
4850,SEC_00334,Fixed Income,Counterparty_100,INR
4851,SEC_00950,Commodities,Counterparty_78,USD
4852,SEC_00230,Real Estate,Counterparty_47,INR
4853,SEC_00393,Real Estate,Counterparty_88,JPY
4854,SEC_01852,Equity,Counterparty_24,JPY
4855,SEC_01332,Equity,Counterparty_47,EUR
4856,SEC_01913,Equity,Counterparty_18,GBP
4857,SEC_01355,Real Estate,Counterparty_32,JPY
4858,SEC_00779,Real Estate,Counterparty_99,GBP
4859,SEC_01384,Fixed Income,Counterparty_84,INR
4860,SEC_01699,Alternatives,Counterparty_42,GBP
4861,SEC_01611,Equity,Counterparty_96,USD
4862,SEC_01828,Fixed Income,Counterparty_37,EUR
4863,SEC_01207,Fixed Income,Counterparty_33,GBP
4864,SEC_00387,Commodities,Counterparty_1,GBP
4865,SEC_00109,Fixed Income,Counterparty_92,JPY
4866,SEC_00339,Equity,Counterparty_27,USD
4867,SEC_01224,Alternatives,Counterparty_17,JPY
4868,SEC_01205,Fixed Income,Counterparty_46,GBP
4869,SEC_01564,Real Estate,Counterparty_79,INR
4870,SEC_00565,Real Estate,Counterparty_78,JPY
4871,SEC_01784,Fixed Income,Counterparty_95,JPY
4872,SEC_01846,Equity,Counterparty_34,USD
4873,SEC_01461,Alternatives,Counterparty_3,JPY
4874,SEC_00833,Alternatives,Counterparty_56,JPY
4875,SEC_01845,Equity,Counterparty_12,EUR
4876,SEC_01064,Real Estate,Counterparty_26,GBP
4877,SEC_00222,Real Estate,Counterparty_24,USD
4878,SEC_00297,Commodities,Counterparty_60,JPY
4879,SEC_01702,Fixed Income,Counterparty_58,GBP
4880,SEC_01867,Fixed Income,Counterparty_63,USD
4881,SEC_01053,Real Estate,Counterparty_98,JPY
4882,SEC_00927,Fixed Income,Counterparty_8,INR
4883,SEC_01725,Equity,Counterparty_76,EUR
4884,SEC_01226,Alternatives,Counterparty_73,USD
4885,SEC_00995,Commodities,Counterparty_26,INR
4886,SEC_01832,Equity,Counterparty_58,USD
4887,SEC_00989,Equity,Counterparty_38,USD
4888,SEC_00485,Equity,Counterparty_49,EUR
4889,SEC_00130,Fixed Income,Counterparty_43,INR
4890,SEC_00048,Alternatives,Counterparty_59,JPY
4891,SEC_01793,Commodities,Counterparty_83,GBP
4892,SEC_00827,Real Estate,Counterparty_21,INR
4893,SEC_01440,Equity,Counterparty_13,USD
4894,SEC_00600,Equity,Counterparty_99,INR
4895,SEC_00770,Equity,Counterparty_3,GBP
4896,SEC_00571,Real Estate,Counterparty_89,INR
4897,SEC_01923,Fixed Income,Counterparty_32,GBP
4898,SEC_00457,Fixed Income,Counterparty_21,EUR
4899,SEC_01073,Alternatives,Counterparty_14,USD
4900,SEC_00728,Fixed Income,Counterparty_95,JPY
4901,SEC_01100,Fixed Income,Counterparty_8,INR
4902,SEC_01570,Commodities,Counterparty_7,EUR
4903,SEC_01272,Commodities,Counterparty_100,INR
4904,SEC_01854,Fixed Income,Counterparty_99,EUR
4905,SEC_00290,Commodities,Counterparty_83,GBP
4906,SEC_00535,Alternatives,Counterparty_59,EUR
4907,SEC_01555,Fixed Income,Counterparty_2,GBP
4908,SEC_00436,Commodities,Counterparty_69,EUR
4909,SEC_00828,Real Estate,Counterparty_44,INR
4910,SEC_01407,Commodities,Counterparty_66,JPY
4911,SEC_01120,Commodities,Counterparty_18,USD
4912,SEC_00251,Real Estate,Counterparty_79,JPY
4913,SEC_00241,Alternatives,Counterparty_16,EUR
4914,SEC_00924,Real Estate,Counterparty_12,GBP
4915,SEC_01882,Alternatives,Counterparty_60,INR
4916,SEC_00305,Real Estate,Counterparty_100,USD
4917,SEC_00557,Alternatives,Counterparty_86,USD
4918,SEC_01612,Alternatives,Counterparty_92,INR
4919,SEC_01643,Equity,Counterparty_54,EUR
4920,SEC_01018,Equity,Counterparty_40,USD
