HoldingDate,ClientID,FundID,SecurityID,UnitsHeld,MarketValue
2023-12-31,3586,2347,4214,33397,4500455.83
2023-11-11,2604,6272,1831,15031,4500455.83
2022-07-01,2543,6236,4197,18449,4500455.83
2022-12-07,3779,5280,4290,13579,4500455.83
2024-07-02,3831,2323,981,38974,4500455.83
2024-07-31,1321,5383,3700,38717,4500455.83
2024-02-06,2867,2200,2277,28534,4500455.83
2022-08-18,6164,3207,4893,37268,4500455.83
2022-04-23,5458,1128,5917,22884,4500455.83
2024-05-24,5785,3240,4569,38425,4500455.83
2023-09-10,6194,5477,403,22758,4500455.83
2022-02-04,3080,335,5946,17752,4500455.83
2022-10-15,2727,2967,4184,24653,4500455.83
2023-09-07,4031,3785,3471,1287,4500455.83
2024-07-10,2894,3685,853,10622,4500455.83
2023-02-06,1927,987,1686,25969,4500455.83
2023-09-02,5896,2804,5173,13726,4500455.83
2024-04-26,5413,2838,1047,3320,4500455.83
2024-06-28,5238,149,3410,32845,4500455.83
2024-02-01,54,3541,5351,9009,4500455.83
2024-03-21,5440,2582,1600,40497,4500455.83
2023-10-29,6740,161,2927,6909,4500455.83
2022-05-03,2606,78,5173,8104,4500455.83
2024-10-20,3424,3469,3497,3742,4500455.83
2023-05-17,6426,763,5607,14935,4500455.83
2023-09-27,3663,6362,2862,22729,4500455.83
2024-04-10,2720,213,875,34037,4500455.83
2022-06-28,6575,5263,2374,43553,4500455.83
2024-01-03,4656,6347,3875,21863,4500455.83
2023-07-03,778,893,1117,8094,4500455.83
2024-05-20,6860,1292,3195,16881,4500455.83
2023-06-06,6939,6150,4017,2739,4500455.83
2024-03-13,3853,4128,3994,18710,4500455.83
2023-03-10,4988,1271,4683,35822,4500455.83
2023-11-05,10,4071,708,34183,4500455.83
2024-01-15,6969,3325,2825,12705,4500455.83
2023-12-16,4238,2146,329,44792,4500455.83
2023-11-19,3277,2136,1242,28137,4500455.83
2023-08-03,4372,1468,4995,33816,4500455.83
2022-08-28,1432,124,3676,14675,4500455.83
2023-10-12,6544,2518,1827,43513,4500455.83
2023-09-18,6490,2327,107,8590,4500455.83
2023-09-20,6075,1622,3546,25111,4500455.83
2024-06-12,990,6100,614,46574,4500455.83
2023-01-04,2222,5805,4066,12422,4500455.83
2023-12-28,2710,1100,3815,48303,4500455.83
2023-04-04,5415,2385,2519,28908,4500455.83
2023-03-01,2093,2997,4251,39035,4500455.83
2023-01-30,1246,2685,4460,29863,4500455.83
2024-02-18,1788,5659,2375,23801,4500455.83
2024-12-07,5593,5569,3616,43104,4500455.83
2024-08-25,6546,3560,5111,33895,4500455.83
2022-11-09,137,2861,3465,22952,4500455.83
2024-01-08,18,3000,737,5932,4500455.83
2022-09-09,5568,5121,5827,39111,4500455.83
2022-11-01,5271,2597,5001,40576,4500455.83
2024-08-15,1164,1486,1051,24280,4500455.83
2022-02-21,4171,5364,800,42112,4500455.83
2022-08-31,769,3190,717,24090,4500455.83
2022-03-18,5313,3034,5654,25612,4500455.83
2022-10-25,3333,1987,2946,30160,4500455.83
2022-11-30,6939,1327,3189,39681,4500455.83
2022-12-20,1479,3862,2202,31601,4500455.83
2024-10-29,3128,4455,525,10571,4500455.83
2022-09-20,2258,5392,1800,47352,4500455.83
2022-02-05,6383,779,3477,15267,4500455.83
2022-02-04,1341,4761,1138,1080,4500455.83
2023-08-09,3859,6417,3295,30319,4500455.83
2024-01-25,4518,5977,5327,30766,4500455.83
2022-03-22,1412,596,357,35227,4500455.83
2022-11-26,5854,5903,1081,12849,4500455.83
2022-06-09,809,3599,5498,13886,4500455.83
2024-03-17,2821,2168,2633,27457,4500455.83
2024-11-23,5031,2693,2969,38384,4500455.83
2023-02-27,1449,3921,5528,11252,4500455.83
2023-02-28,3441,646,2672,42548,4500455.83
2022-05-23,3581,131,2740,41813,4500455.83
2022-06-26,2244,1567,5964,46957,4500455.83
2024-12-19,3781,5448,4560,13382,4500455.83
2023-10-16,4265,3233,1574,8484,4500455.83
2024-09-26,1253,3452,5451,27012,4500455.83
2023-02-03,1205,3371,1727,17533,4500455.83
2023-01-25,6684,5388,4133,32459,4500455.83
2024-09-28,401,2465,5601,38771,4500455.83
2024-05-12,3600,3853,2374,22377,4500455.83
2024-09-10,5329,1267,3058,22762,4500455.83
2024-06-09,4975,6064,1259,15621,4500455.83
2022-06-16,3642,5510,687,20686,4500455.83
2023-01-15,5531,2843,4700,41171,4500455.83
2024-10-21,2715,3519,797,36783,4500455.83
2022-05-09,4481,867,3343,49496,4500455.83
2023-11-08,6015,2328,5859,4059,4500455.83
2023-10-14,6061,3895,367,7125,4500455.83
2023-08-03,3959,1034,2070,39252,4500455.83
2023-08-06,3107,5268,5920,31113,4500455.83
2024-11-29,1701,4502,2730,6735,4500455.83
2023-10-28,560,1197,851,47233,4500455.83
2023-11-26,2994,5172,1,7644,4500455.83
2023-02-13,4222,2323,2180,27167,4500455.83
2023-06-21,5666,3442,1147,41444,4500455.83
2024-02-24,2046,2256,1257,39898,4500455.83
2022-11-27,2753,4170,4231,31062,4500455.83
2024-08-11,155,4656,5824,39552,4500455.83
2023-01-26,1656,70,1506,29754,4500455.83
2022-11-27,1752,3759,5764,7383,4500455.83
2023-01-24,6549,1933,3083,17614,4500455.83
2023-09-02,2856,520,5885,8025,4500455.83
2023-02-13,5458,6104,3666,6591,4500455.83
2023-01-20,2885,3929,4034,15583,4500455.83
2024-08-15,3513,2565,2490,16142,4500455.83
2024-04-07,425,4804,3029,14477,4500455.83
2024-12-02,1490,5850,4845,10879,4500455.83
2023-10-07,619,4131,2764,12710,4500455.83
2024-05-07,1519,2575,1297,23669,4500455.83
2024-05-20,5823,4723,915,34839,4500455.83
2022-01-22,173,1910,2448,43564,4500455.83
2023-05-30,4075,3147,1427,5349,4500455.83
2024-10-21,5127,161,3565,49875,4500455.83
2024-02-05,6418,1448,4546,23618,4500455.83
2024-08-22,3545,2884,2866,21669,4500455.83
2024-05-10,1345,3004,279,34558,4500455.83
2024-11-06,5311,885,3466,48879,4500455.83
2024-06-15,4618,4320,5155,3455,4500455.83
2024-07-17,4064,6435,1771,27976,4500455.83
2023-11-17,6153,129,4608,33909,4500455.83
2023-02-18,4564,3859,5939,8620,4500455.83
2024-04-24,5529,3231,5632,47977,4500455.83
2023-10-11,1500,816,552,48962,4500455.83
2022-07-19,1335,5180,2508,42188,4500455.83
2023-03-08,2448,3128,4008,16306,4500455.83
2024-05-01,4500,1713,3485,41410,4500455.83
2023-01-31,4222,6214,1549,2671,4500455.83
2024-12-25,4955,4967,1852,10180,4500455.83
2022-09-19,5914,2007,4496,20309,4500455.83
2023-11-14,1882,4804,2586,14147,4500455.83
2024-01-08,2010,6284,1651,34559,4500455.83
2024-01-06,534,3727,1966,40054,4500455.83
2022-07-30,6246,4275,1734,39393,4500455.83
2023-09-29,3079,3466,2840,37126,4500455.83
2023-11-13,1220,2590,662,1500,4500455.83
2022-12-25,1124,4199,2994,18925,4500455.83
2022-10-07,2996,1198,800,11333,4500455.83
2022-09-08,889,460,3639,16940,4500455.83
2024-03-13,4775,1834,5622,45815,4500455.83
2024-11-14,2974,2824,4758,11785,4500455.83
2022-09-28,4773,6331,2233,4265,4500455.83
2022-01-27,2085,2493,5393,19117,4500455.83
2023-02-03,1111,4990,4724,2503,4500455.83
2024-02-23,2781,3799,4097,29937,4500455.83
2023-03-16,5301,3378,230,22881,4500455.83
2024-11-11,3822,135,5240,23944,4500455.83
2023-12-28,2731,352,339,2002,4500455.83
2022-07-12,1221,6493,67,39311,4500455.83
2024-04-06,6753,5534,604,48792,4500455.83
2022-12-15,4456,3192,4244,31173,4500455.83
2023-11-26,6140,1101,2867,19440,4500455.83
2023-10-05,5965,5686,5129,27090,4500455.83
2022-12-31,3799,294,2939,4121,4500455.83
2022-04-02,3439,3311,1900,34433,4500455.83
2024-04-27,3377,5883,1710,17164,4500455.83
2024-03-09,3482,5970,4552,41563,4500455.83
2022-04-18,1058,30,1558,47999,4500455.83
2023-10-02,4782,5350,5334,40945,4500455.83
2022-01-18,2022,1822,5860,35373,4500455.83
2022-06-23,4827,1298,5990,25851,4500455.83
2023-06-20,6582,830,1149,7984,4500455.83
2022-09-21,38,5730,4265,22141,4500455.83
2023-11-17,5239,6429,3045,44441,4500455.83
2023-08-09,2162,5681,700,45054,4500455.83
2023-04-24,6793,947,4473,36210,4500455.83
2023-07-28,5694,2196,2057,12351,4500455.83
2023-03-06,2106,4511,2901,21244,4500455.83
2023-02-07,6845,47,1936,46220,4500455.83
2023-05-30,5969,1892,61,43762,4500455.83
2024-05-19,4601,3155,4177,49964,4500455.83
2024-05-07,2681,1293,5940,7808,4500455.83
2024-10-11,3559,205,2501,45723,4500455.83
2023-08-14,5398,5421,1940,17530,4500455.83
2024-04-24,2958,2118,2708,1694,4500455.83
2024-07-02,2764,3385,3317,27454,4500455.83
2022-03-10,1745,1495,5041,2809,4500455.83
2023-07-25,1933,6044,1423,12735,4500455.83
2022-08-25,2858,4865,4858,12758,4500455.83
2022-06-26,538,5871,4921,43957,4500455.83
2024-05-17,6234,375,136,19130,4500455.83
2023-05-22,2481,4850,5337,18750,4500455.83
2024-05-28,6167,902,5364,112,4500455.83
2022-09-02,1175,959,2310,25257,4500455.83
2024-08-09,975,2023,2550,19795,4500455.83
2024-07-04,5390,4920,5071,43016,4500455.83
2024-09-01,6507,2795,4827,33325,4500455.83
2023-02-28,771,4072,5919,32574,4500455.83
2024-07-07,5788,176,4167,16273,4500455.83
2023-07-07,6235,1941,2529,17571,4500455.83
2023-10-16,1919,6477,1124,43730,4500455.83
2022-02-12,365,5585,402,49241,4500455.83
2022-04-13,3753,80,5868,48818,4500455.83
2023-02-19,232,1456,1118,26451,4500455.83
2022-01-17,2358,2024,714,24064,4500455.83
2022-12-04,4540,2752,1496,15325,4500455.83
2022-08-23,4613,1837,3107,35871,4500455.83
2023-11-24,2434,2477,4894,6824,4500455.83
2022-02-15,6439,6344,4274,31944,4500455.83
2023-09-13,5771,5593,2947,22163,4500455.83
2023-10-27,2584,2496,2121,18196,4500455.83
2023-02-13,735,479,4048,37759,4500455.83
2022-01-12,4309,3191,3521,49074,4500455.83
2023-07-09,3109,3804,601,29244,4500455.83
2023-06-01,2054,4276,1829,16722,4500455.83
2024-04-01,5136,2368,5132,47261,4500455.83
2024-03-10,5792,4454,1282,35816,4500455.83
2024-12-28,1256,2696,925,40858,4500455.83
2024-06-18,2246,112,249,21823,4500455.83
2024-09-17,3286,1395,3868,43175,4500455.83
2024-10-14,507,4681,4436,14137,4500455.83
2023-02-02,6859,3378,5448,35757,4500455.83
2024-09-03,3429,1044,3310,29887,4500455.83
2022-07-07,2760,6212,3531,10941,4500455.83
2023-04-08,1383,6499,3409,35588,4500455.83
2023-12-30,6088,2358,5441,30237,4500455.83
2022-02-20,1021,448,1485,29859,4500455.83
2023-02-01,4475,506,5161,2450,4500455.83
2022-08-15,4155,137,3414,12440,4500455.83
2022-04-14,3031,2679,1232,48426,4500455.83
2022-01-30,320,4894,5215,4148,4500455.83
2022-07-29,1479,1841,4669,31811,4500455.83
2024-01-31,3365,6401,2627,29001,4500455.83
2023-08-02,1241,1073,1334,27322,4500455.83
2024-05-06,6045,6112,4150,3398,4500455.83
2024-12-03,5299,1957,4913,39647,4500455.83
2023-11-27,3306,62,4041,11348,4500455.83
2024-06-21,5499,4882,1460,38093,4500455.83
2023-03-29,1724,1638,3059,40812,4500455.83
2023-04-02,1615,2006,1954,42257,4500455.83
2023-03-25,4519,4663,2787,21920,4500455.83
2022-01-19,5288,2682,2811,40941,4500455.83
2022-09-04,894,1424,4371,42780,4500455.83
2022-03-07,1600,4074,2336,48645,4500455.83
2023-02-05,2923,4725,4056,25488,4500455.83
2023-03-18,4547,4053,103,21923,4500455.83
2024-06-30,6251,4017,5584,39845,4500455.83
2023-06-29,6335,638,4321,2654,4500455.83
2024-06-19,2357,3520,3458,25434,4500455.83
2023-03-16,505,4793,1104,42756,4500455.83
2022-09-12,5487,935,174,7293,4500455.83
2023-01-02,2219,1092,4381,6914,4500455.83
2024-09-25,3635,2703,4187,5442,4500455.83
2023-07-03,5307,3340,5581,16429,4500455.83
2022-12-04,5519,3136,4416,23349,4500455.83
2024-08-18,4298,3037,4866,6980,4500455.83
2022-01-23,2382,985,97,46117,4500455.83
2024-02-24,4829,2291,2469,21749,4500455.83
2023-07-28,2245,2452,3390,22571,4500455.83
2024-05-20,659,5154,5684,28613,4500455.83
2024-10-04,110,5267,3796,29280,4500455.83
2022-07-01,2880,2302,2187,3598,4500455.83
2023-11-15,3295,2123,3139,9310,4500455.83
2022-01-31,3578,92,2809,24901,4500455.83
2022-01-10,220,2451,4934,29372,4500455.83
2022-12-25,874,210,5273,9457,4500455.83
2023-09-26,2239,2225,1237,33061,4500455.83
2023-10-14,6892,1821,2916,49733,4500455.83
2024-02-03,1664,6420,377,6736,4500455.83
2023-06-29,1589,5404,1417,23192,4500455.83
2024-03-22,6583,6280,604,44256,4500455.83
2024-07-17,100,872,1874,47612,4500455.83
2023-05-07,2750,1448,1290,248,4500455.83
2023-07-13,2654,4270,2692,40970,4500455.83
2024-04-19,2696,4024,4378,7302,4500455.83
2023-08-11,6303,3427,3445,41869,4500455.83
2023-10-29,3681,729,1047,12851,4500455.83
2024-09-23,514,6343,4292,35671,4500455.83
2023-04-28,6886,2076,770,48732,4500455.83
2023-08-26,6274,2488,2292,33807,4500455.83
2022-07-21,2202,5946,3593,25217,4500455.83
2023-10-22,4706,220,3273,22682,4500455.83
2022-04-07,5087,5094,340,39069,4500455.83
2024-06-05,1238,1101,1973,9049,4500455.83
2022-01-18,1165,2270,77,35020,4500455.83
2024-09-02,1720,4199,1066,18580,4500455.83
2023-12-06,2741,4680,2186,47837,4500455.83
2022-09-28,6354,5443,4497,8603,4500455.83
2023-11-09,6555,5968,133,14669,4500455.83
2024-12-04,636,4560,3149,8956,4500455.83
2023-04-18,5320,6004,1014,22863,4500455.83
2023-07-27,3878,1495,4187,42174,4500455.83
2023-04-26,6059,3466,1677,10285,4500455.83
2023-12-01,301,3334,5153,42083,4500455.83
2024-02-17,6646,5459,3181,46670,4500455.83
2023-09-19,4590,4570,3519,24991,4500455.83
2022-09-19,1066,402,3685,35719,4500455.83
2022-10-27,5876,5102,484,17855,4500455.83
2022-11-30,2049,4689,908,10737,4500455.83
2024-06-09,4280,6174,1811,48674,4500455.83
2023-09-28,2567,2163,2566,29722,4500455.83
2022-12-14,1730,1552,4920,12563,4500455.83
2024-11-24,4679,3225,3673,33640,4500455.83
2024-07-03,1287,1296,4080,29056,4500455.83
2024-01-05,517,5312,260,3477,4500455.83
2022-08-05,1019,1991,1561,29158,4500455.83
2024-10-03,435,6377,1974,45347,4500455.83
2023-05-23,4608,992,5642,27553,4500455.83
2024-06-13,576,1716,18,26524,4500455.83
2022-07-06,1075,273,3694,35954,4500455.83
2024-02-07,3060,3611,842,29192,4500455.83
2023-03-28,4392,2563,5566,4161,4500455.83
2024-10-13,3799,5980,579,8123,4500455.83
2023-05-23,4767,5474,5026,41980,4500455.83
2022-06-02,1363,3485,281,20330,4500455.83
2024-07-18,6202,1016,3525,39020,4500455.83
2022-01-25,476,3332,244,36081,4500455.83
2023-10-24,3097,6427,5854,18013,4500455.83
2024-05-30,505,1876,3988,30363,4500455.83
2022-06-09,3233,2124,4857,32978,4500455.83
2024-10-04,6694,2403,495,7563,4500455.83
2023-04-08,263,5118,1103,12475,4500455.83
2023-12-19,786,5962,5819,30437,4500455.83
2022-11-19,6713,2070,3021,11927,4500455.83
2022-03-07,3640,3608,4111,46139,4500455.83
2022-10-19,388,3802,5998,15617,4500455.83
2022-12-05,281,5643,3910,21442,4500455.83
2023-03-04,3993,2004,4513,3851,4500455.83
2024-12-21,190,1608,799,19558,4500455.83
2023-11-18,5617,1737,4965,23929,4500455.83
2022-06-07,1742,4134,5171,28476,4500455.83
2024-10-06,2305,3526,3715,16756,4500455.83
2024-06-24,4431,6234,2766,24638,4500455.83
2024-07-27,2382,5677,4282,29419,4500455.83
2024-05-20,6439,601,1186,4133,4500455.83
2024-02-08,6666,4736,936,31838,4500455.83
2023-09-05,4601,1460,4894,990,4500455.83
2023-10-07,5003,3605,5032,3095,4500455.83
2023-11-03,949,4923,5318,16428,4500455.83
2024-03-17,4864,3989,3937,31452,4500455.83
2022-11-23,4880,4335,113,27633,4500455.83
2022-02-20,1522,5865,2446,1836,4500455.83
2022-04-26,823,1115,2828,34136,4500455.83
2024-01-18,2,3064,436,3067,4500455.83
2022-11-27,4832,3732,5893,46623,4500455.83
2024-03-26,260,3682,4375,7140,4500455.83
2022-07-30,2341,2099,128,37902,4500455.83
2022-01-27,3192,823,3901,21903,4500455.83
2023-11-19,4244,5776,219,28578,4500455.83
2024-09-09,402,4821,3405,44395,4500455.83
2024-09-17,3273,1229,5125,33323,4500455.83
2023-05-27,1726,866,1348,27762,4500455.83
2022-10-16,3696,363,5770,4062,4500455.83
2024-11-12,5998,2742,493,25238,4500455.83
2024-05-10,2726,4602,1077,23035,4500455.83
2023-09-08,5684,3768,477,33491,4500455.83
2024-09-16,3962,6125,4429,30269,4500455.83
2023-09-30,1895,2823,5311,41544,4500455.83
2023-03-20,30,3199,1172,22432,4500455.83
2022-05-10,3967,3552,5850,3829,4500455.83
2022-10-22,1195,608,3518,30847,4500455.83
2022-09-27,2590,1401,2663,38118,4500455.83
2024-09-27,1745,3372,524,33164,4500455.83
2024-05-05,3820,552,5842,30566,4500455.83
2024-12-27,6094,197,2361,24067,4500455.83
2023-06-25,412,3612,4149,44159,4500455.83
2024-05-27,1561,3153,3933,12262,4500455.83
2022-05-26,4704,2856,2204,37461,4500455.83
2024-09-14,3320,6238,4771,26815,4500455.83
2024-01-02,6388,827,4805,8482,4500455.83
2022-06-08,1100,306,2873,42145,4500455.83
2023-01-31,5839,4107,3580,2899,4500455.83
2023-12-26,3439,5229,386,36555,4500455.83
2022-05-02,191,1679,1424,24424,4500455.83
2022-05-25,5672,3940,5207,33392,4500455.83
2022-01-22,5428,5052,123,11934,4500455.83
2024-04-20,1891,394,1360,33143,4500455.83
2024-02-13,4319,6292,5431,24415,4500455.83
2024-04-13,5037,2211,3671,41558,4500455.83
2023-07-25,5830,1379,2911,17224,4500455.83
2022-11-14,6278,736,483,40989,4500455.83
2023-11-19,4722,5818,99,25502,4500455.83
2023-06-05,3138,1535,3522,14145,4500455.83
2023-05-25,1086,4876,155,43345,4500455.83
2022-12-21,5066,6190,1235,24120,4500455.83
2024-07-05,5594,6023,3716,24194,4500455.83
2023-12-17,4916,5696,1194,27318,4500455.83
2022-12-29,1765,4461,26,28400,4500455.83
2022-08-26,3453,4491,3907,37565,4500455.83
2022-06-18,3239,6051,5061,633,4500455.83
2024-01-20,1900,5708,2245,48477,4500455.83
2023-05-30,2950,1868,5600,32583,4500455.83
2023-06-20,4692,1039,847,25145,4500455.83
2024-01-22,970,6070,5464,11369,4500455.83
2022-10-11,6616,5032,3130,45733,4500455.83
2023-01-17,6287,5139,1532,29434,4500455.83
2022-03-14,3820,1704,4767,30304,4500455.83
2022-12-13,1018,650,4186,1094,4500455.83
2024-06-17,5538,5832,5800,22610,4500455.83
2024-04-20,1638,918,1537,32097,4500455.83
2024-01-25,3276,3605,2057,49275,4500455.83
2023-12-03,6972,1684,5768,19242,4500455.83
2022-06-24,4080,6145,4629,8167,4500455.83
2022-06-12,4126,5241,2565,21247,4500455.83
2024-04-09,6684,3193,1020,14233,4500455.83
2023-04-26,5201,5275,3119,39890,4500455.83
2024-09-16,454,3364,2392,33048,4500455.83
2024-07-15,1230,107,2098,42305,4500455.83
2023-05-29,4475,2593,2402,40803,4500455.83
2022-11-23,1530,3162,1958,30068,4500455.83
2023-07-27,4673,2239,3295,48935,4500455.83
2022-12-22,738,3191,2396,18014,4500455.83
2023-08-25,1790,4238,4063,35156,4500455.83
2023-06-06,6023,5725,2987,28946,4500455.83
2023-06-27,1930,486,3316,13993,4500455.83
2022-04-16,4883,3421,4226,5454,4500455.83
2024-02-24,154,1994,2971,45612,4500455.83
2024-03-05,1968,3966,4775,4397,4500455.83
2023-12-02,3129,6260,3731,12480,4500455.83
2022-05-22,1644,4673,3340,30004,4500455.83
2023-05-16,47,5297,5641,8846,4500455.83
2024-09-14,5860,743,4143,10102,4500455.83
2024-12-31,104,5204,3254,38958,4500455.83
2022-01-30,234,606,4317,21662,4500455.83
2022-06-18,166,2978,5500,5715,4500455.83
2023-05-24,2940,3645,729,9115,4500455.83
2023-06-08,5493,4703,827,43141,4500455.83
2023-08-18,1981,423,4319,11512,4500455.83
2023-03-14,1209,4714,312,10876,4500455.83
2024-04-23,6946,1970,1342,15123,4500455.83
2023-08-23,6864,492,440,44484,4500455.83
2022-04-15,6892,1515,4890,17862,4500455.83
2022-06-02,3129,4727,1114,6759,4500455.83
2023-11-29,3957,5918,2361,45142,4500455.83
2024-02-03,2519,112,2508,29287,4500455.83
2023-11-27,6642,5774,2490,17735,4500455.83
2023-03-09,109,35,1957,10809,4500455.83
2022-08-04,1160,4761,1367,17468,4500455.83
2024-12-24,4425,6453,655,48762,4500455.83
2022-07-25,3657,5432,3913,33655,4500455.83
2022-03-24,5257,5149,5468,40605,4500455.83
2022-04-07,2535,6056,3672,21279,4500455.83
2023-12-11,5332,3393,367,47398,4500455.83
2022-10-17,5582,4789,4271,34604,4500455.83
2024-07-07,5337,373,671,896,4500455.83
2022-05-22,4498,1891,991,36147,4500455.83
2022-08-02,5754,6421,3697,41006,4500455.83
2024-03-16,5984,6225,3629,18646,4500455.83
2022-03-19,3189,6396,5150,26167,4500455.83
2022-02-14,2605,3598,5244,19210,4500455.83
2023-07-27,2543,2570,377,19261,4500455.83
2023-10-04,3607,330,2949,48743,4500455.83
2023-06-05,5478,769,588,9055,4500455.83
2024-08-03,2575,1036,5802,31427,4500455.83
2023-03-05,1254,3023,3578,43991,4500455.83
2023-07-01,3532,399,5359,45676,4500455.83
2024-09-05,6242,6058,4374,27320,4500455.83
2024-05-17,663,2401,3445,39962,4500455.83
2022-10-29,3684,2886,5654,260,4500455.83
2024-08-22,3003,1262,4161,22665,4500455.83
2024-09-08,1341,4126,3222,3215,4500455.83
2022-03-16,1874,1142,2056,2848,4500455.83
2022-11-02,5856,1564,4597,28352,4500455.83
2024-03-14,4840,2154,657,42158,4500455.83
2023-02-27,1646,3359,4784,10247,4500455.83
2023-04-10,2153,6417,3813,30303,4500455.83
2024-12-13,5434,2273,3355,41169,4500455.83
2022-01-02,1690,2005,1087,19087,4500455.83
2024-12-29,2352,1842,3946,27536,4500455.83
2022-09-17,336,1459,5902,2245,4500455.83
2022-06-25,5132,1731,2858,40230,4500455.83
2022-07-05,1184,2481,728,30151,4500455.83
2023-11-22,3643,3420,3221,24133,4500455.83
2022-11-29,3478,2769,1305,30765,4500455.83
2023-11-05,6038,1381,2393,24629,4500455.83
2024-07-21,2136,2062,1428,27918,4500455.83
2023-11-26,2781,5584,939,49383,4500455.83
2022-12-18,1832,4697,982,30237,4500455.83
2022-10-27,6462,3843,3616,12429,4500455.83
2022-07-26,4152,1221,1762,35812,4500455.83
2022-11-20,4587,4294,3411,40508,4500455.83
2024-04-23,6115,2551,5886,22171,4500455.83
2022-12-10,788,2372,3585,10828,4500455.83
2022-09-05,1068,6083,5137,9005,4500455.83
2024-11-29,525,2364,1622,46257,4500455.83
2022-08-27,453,6468,5286,6531,4500455.83
2024-05-10,5970,2791,3429,41794,4500455.83
2023-09-30,6649,4195,849,48091,4500455.83
2024-09-17,6604,2683,1898,10209,4500455.83
2022-09-03,1520,1452,5586,9752,4500455.83
2023-05-23,2590,2634,2601,41896,4500455.83
2023-04-10,705,3511,5607,15470,4500455.83
2024-08-16,3436,4686,1520,1570,4500455.83
2024-11-12,5087,5922,267,35406,4500455.83
2022-05-19,3000,79,3400,19568,4500455.83
2023-06-19,6799,1156,5856,31318,4500455.83
2024-10-10,4819,5738,56,33306,4500455.83
2022-11-21,1797,5261,1036,39131,4500455.83
2023-03-12,6992,585,2164,32073,4500455.83
2023-05-02,1387,3204,4079,33104,4500455.83
2022-08-19,2796,2591,2403,44180,4500455.83
2024-11-06,5510,312,2823,40380,4500455.83
2023-08-22,445,62,1619,34995,4500455.83
2022-04-04,202,5362,5080,44422,4500455.83
2023-04-20,6672,102,2595,13304,4500455.83
2023-10-18,5111,1779,879,19455,4500455.83
2023-09-25,1781,5854,1916,42580,4500455.83
2024-05-12,4662,3094,4264,45295,4500455.83
2024-12-11,6508,3918,5100,4854,4500455.83
2022-05-03,1729,3572,5913,10852,4500455.83
2024-09-02,453,268,3024,23725,4500455.83
2024-10-03,2032,3374,1592,27821,4500455.83
2022-08-09,3110,2504,4247,23809,4500455.83
2024-01-14,3045,1433,4574,2818,4500455.83
2023-07-08,532,6267,2176,17570,4500455.83
2023-11-13,2419,2090,3207,40378,4500455.83
2022-08-01,3848,3838,2942,30527,4500455.83
2023-10-19,3911,4734,5091,3088,4500455.83
2022-12-29,1502,3403,4198,38505,4500455.83
2022-06-05,6015,6455,2400,10266,4500455.83
2024-09-17,2092,1561,4628,2087,4500455.83
2023-07-13,2560,2384,596,1708,4500455.83
2023-06-07,5683,4689,5051,33491,4500455.83
2022-11-17,2515,5316,1500,17330,4500455.83
2024-12-19,5839,1136,5214,26839,4500455.83
2023-07-09,4979,2046,2095,19522,4500455.83
2022-09-14,2492,3298,709,9129,4500455.83
2024-02-16,4209,922,2159,403,4500455.83
2022-08-20,1975,4210,786,35425,4500455.83
2022-03-15,1089,5382,3334,40866,4500455.83
2024-06-23,2039,2612,199,16504,4500455.83
2022-02-11,1891,1621,1027,45611,4500455.83
2022-12-27,1628,4032,4276,45917,4500455.83
2022-04-04,3541,6202,4453,37260,4500455.83
2024-01-27,2839,441,4669,12736,4500455.83
2024-10-23,1821,6084,383,14489,4500455.83
2024-12-04,5985,1227,2264,6510,4500455.83
2023-10-28,3674,2850,2266,9479,4500455.83
2022-08-15,887,4435,4453,18319,4500455.83
2024-09-25,6702,1143,2756,43493,4500455.83
2024-08-04,3446,1831,5727,21419,4500455.83
2023-01-14,900,4855,3890,10453,4500455.83
2024-05-22,5985,1859,3801,5458,4500455.83
2023-11-20,1610,4041,4766,26234,4500455.83
2022-10-08,5543,752,2449,30771,4500455.83
2024-08-31,3348,4967,5480,46642,4500455.83
2023-12-14,5670,622,4513,44593,4500455.83
2024-09-09,3186,1612,875,13703,4500455.83
2023-10-08,6367,268,3283,37552,4500455.83
2022-06-05,4813,2812,4326,23491,4500455.83
2024-02-20,3618,5113,696,41373,4500455.83
2024-05-27,4171,1191,4049,39315,4500455.83
2023-09-18,283,1312,2574,46951,4500455.83
2024-07-14,903,1733,2712,31060,4500455.83
2022-05-13,497,3528,3612,26476,4500455.83
2024-12-30,783,618,4920,34133,4500455.83
2024-06-04,3518,4000,899,33739,4500455.83
2022-09-13,6711,6131,2150,46632,4500455.83
2023-04-27,6731,4374,3460,21494,4500455.83
2023-01-11,5634,2520,5624,13775,4500455.83
2024-05-10,4747,179,2214,17534,4500455.83
2024-08-01,6318,4187,5152,11858,4500455.83
2024-07-08,3305,3250,4851,18248,4500455.83
2023-12-12,6765,2449,2230,46278,4500455.83
2023-05-29,1207,5549,5493,30197,4500455.83
2024-09-04,1129,2747,4297,46677,4500455.83
2023-05-20,5401,2476,816,6870,4500455.83
2022-09-12,1208,1184,1868,42417,4500455.83
2023-07-05,5327,3690,5992,13106,4500455.83
2024-12-29,6338,1142,1762,6475,4500455.83
2022-11-25,22,493,2913,33499,4500455.83
2022-05-12,1278,2078,5925,25561,4500455.83
2022-10-03,5194,100,3451,24615,4500455.83
2023-08-26,2916,3826,3945,36770,4500455.83
2022-03-03,2592,6355,879,14370,4500455.83
