NAVDate,FundID,NAV,AUM
2023-11-15,5907,197.3302,41543863.29
2024-07-26,2538,197.3302,41543863.29
2024-11-23,4984,197.3302,41543863.29
2024-04-06,5752,197.3302,41543863.29
2022-11-17,6258,197.3302,41543863.29
2023-01-09,1775,197.3302,41543863.29
2022-04-04,4828,197.3302,41543863.29
2024-01-02,5754,197.3302,41543863.29
2022-06-05,1906,197.3302,41543863.29
2022-01-16,5047,197.3302,41543863.29
2023-06-19,1212,197.3302,41543863.29
2022-06-12,92,197.3302,41543863.29
2024-11-13,4999,197.3302,41543863.29
2024-10-09,1329,197.3302,41543863.29
2024-11-10,3881,197.3302,41543863.29
2022-02-14,3748,197.3302,41543863.29
2023-11-08,3001,197.3302,41543863.29
2023-06-22,3739,197.3302,41543863.29
2022-06-27,342,197.3302,41543863.29
2024-06-07,815,197.3302,41543863.29
2023-02-26,4662,197.3302,41543863.29
2023-01-14,1482,197.3302,41543863.29
2024-10-31,5288,197.3302,41543863.29
2024-02-01,6040,197.3302,41543863.29
2024-04-22,5797,197.3302,41543863.29
2023-10-07,5336,197.3302,41543863.29
2022-09-27,3574,197.3302,41543863.29
2024-01-30,2529,197.3302,41543863.29
2023-11-04,1293,197.3302,41543863.29
2022-03-02,485,197.3302,41543863.29
2023-08-11,2631,197.3302,41543863.29
2023-06-10,5402,197.3302,41543863.29
2024-12-15,5226,197.3302,41543863.29
2022-03-21,4568,197.3302,41543863.29
2022-03-26,5880,197.3302,41543863.29
2022-08-25,3677,197.3302,41543863.29
2023-04-29,3418,197.3302,41543863.29
2022-02-20,4152,197.3302,41543863.29
2023-05-06,4192,197.3302,41543863.29
2024-09-29,5672,197.3302,41543863.29
2022-10-09,5747,197.3302,41543863.29
2024-10-09,3642,197.3302,41543863.29
2024-06-09,960,197.3302,41543863.29
2024-06-13,4991,197.3302,41543863.29
2023-12-17,1185,197.3302,41543863.29
2022-12-23,2104,197.3302,41543863.29
2022-03-25,5351,197.3302,41543863.29
2022-06-18,3999,197.3302,41543863.29
2024-05-05,5295,197.3302,41543863.29
2024-02-20,4500,197.3302,41543863.29
2023-05-08,6059,197.3302,41543863.29
2023-08-26,3435,197.3302,41543863.29
2024-03-09,3728,197.3302,41543863.29
2024-04-12,454,197.3302,41543863.29
2024-03-13,4748,197.3302,41543863.29
2023-09-24,5479,197.3302,41543863.29
2023-05-27,4542,197.3302,41543863.29
2024-12-16,5064,197.3302,41543863.29
2024-05-03,4807,197.3302,41543863.29
2022-09-25,2803,197.3302,41543863.29
2024-09-10,2363,197.3302,41543863.29
2023-10-07,4938,197.3302,41543863.29
2023-12-23,3800,197.3302,41543863.29
2024-02-01,2428,197.3302,41543863.29
2023-02-14,5666,197.3302,41543863.29
2023-03-31,5347,197.3302,41543863.29
2022-10-02,399,197.3302,41543863.29
2022-12-01,6209,197.3302,41543863.29
2024-08-26,5046,197.3302,41543863.29
2023-12-26,5184,197.3302,41543863.29
2022-04-08,1289,197.3302,41543863.29
2023-10-24,5428,197.3302,41543863.29
2022-01-02,2761,197.3302,41543863.29
2022-03-18,480,197.3302,41543863.29
2023-05-09,816,197.3302,41543863.29
2022-11-18,2801,197.3302,41543863.29
2024-02-06,5907,197.3302,41543863.29
2024-02-25,3675,197.3302,41543863.29
2022-01-11,5688,197.3302,41543863.29
2022-09-28,3659,197.3302,41543863.29
2022-08-29,5334,197.3302,41543863.29
2022-02-26,590,197.3302,41543863.29
2022-12-22,4502,197.3302,41543863.29
2023-01-16,4358,197.3302,41543863.29
2024-11-07,3290,197.3302,41543863.29
2022-03-28,4076,197.3302,41543863.29
2023-07-08,5315,197.3302,41543863.29
2024-06-17,4866,197.3302,41543863.29
2023-10-24,3957,197.3302,41543863.29
2022-07-06,6374,197.3302,41543863.29
2023-07-14,2979,197.3302,41543863.29
2024-07-29,6232,197.3302,41543863.29
2024-01-03,1996,197.3302,41543863.29
2023-11-10,644,197.3302,41543863.29
2024-04-15,606,197.3302,41543863.29
2024-11-03,6239,197.3302,41543863.29
2023-03-31,4622,197.3302,41543863.29
2024-02-17,1504,197.3302,41543863.29
2023-04-24,1265,197.3302,41543863.29
2022-04-17,3487,197.3302,41543863.29
2024-11-02,1857,197.3302,41543863.29
2024-09-07,1253,197.3302,41543863.29
2023-03-28,3541,197.3302,41543863.29
2022-11-14,3245,197.3302,41543863.29
2023-10-24,967,197.3302,41543863.29
2023-04-08,5714,197.3302,41543863.29
2023-10-01,4437,197.3302,41543863.29
2023-03-13,750,197.3302,41543863.29
2022-12-08,4936,197.3302,41543863.29
2022-11-06,1978,197.3302,41543863.29
2024-11-14,458,197.3302,41543863.29
2024-05-01,4344,197.3302,41543863.29
2022-02-23,4039,197.3302,41543863.29
2023-02-08,6200,197.3302,41543863.29
2024-04-07,2987,197.3302,41543863.29
2023-08-03,6138,197.3302,41543863.29
2022-04-10,5446,197.3302,41543863.29
2023-11-21,3293,197.3302,41543863.29
2022-11-10,2276,197.3302,41543863.29
2024-03-06,1138,197.3302,41543863.29
2023-04-11,6273,197.3302,41543863.29
2024-10-09,1583,197.3302,41543863.29
2023-12-16,911,197.3302,41543863.29
2024-09-28,3021,197.3302,41543863.29
2023-05-28,996,197.3302,41543863.29
2022-11-19,1868,197.3302,41543863.29
2022-11-20,4617,197.3302,41543863.29
2023-07-14,3975,197.3302,41543863.29
2022-12-24,2125,197.3302,41543863.29
2024-02-26,2641,197.3302,41543863.29
2024-04-20,4778,197.3302,41543863.29
2024-09-17,2757,197.3302,41543863.29
2022-10-24,262,197.3302,41543863.29
2024-09-02,4776,197.3302,41543863.29
2022-02-10,2715,197.3302,41543863.29
2022-11-10,1864,197.3302,41543863.29
2022-09-21,3969,197.3302,41543863.29
2023-06-04,1665,197.3302,41543863.29
2024-07-18,1038,197.3302,41543863.29
2022-09-25,1145,197.3302,41543863.29
2023-06-28,3989,197.3302,41543863.29
2023-07-24,1715,197.3302,41543863.29
2023-02-18,5431,197.3302,41543863.29
2024-07-12,5230,197.3302,41543863.29
2024-02-17,2620,197.3302,41543863.29
2023-10-05,2322,197.3302,41543863.29
2022-05-29,1868,197.3302,41543863.29
2022-10-14,2147,197.3302,41543863.29
2024-05-16,1958,197.3302,41543863.29
2024-12-26,2432,197.3302,41543863.29
2022-06-14,5540,197.3302,41543863.29
2023-01-22,5888,197.3302,41543863.29
2023-09-01,3943,197.3302,41543863.29
2024-01-05,495,197.3302,41543863.29
2024-08-29,6403,197.3302,41543863.29
2023-12-13,3358,197.3302,41543863.29
2022-06-16,1832,197.3302,41543863.29
2024-07-30,4136,197.3302,41543863.29
2022-03-23,5675,197.3302,41543863.29
2024-09-29,5468,197.3302,41543863.29
2023-10-26,4036,197.3302,41543863.29
2023-07-15,1027,197.3302,41543863.29
2022-03-24,5203,197.3302,41543863.29
2024-05-04,1171,197.3302,41543863.29
2022-07-31,1477,197.3302,41543863.29
2022-10-13,4972,197.3302,41543863.29
2022-12-13,3807,197.3302,41543863.29
2023-04-20,5401,197.3302,41543863.29
2024-10-19,2801,197.3302,41543863.29
2023-07-15,5853,197.3302,41543863.29
2022-12-31,3857,197.3302,41543863.29
2024-06-21,5525,197.3302,41543863.29
2022-01-17,4546,197.3302,41543863.29
2024-07-15,5676,197.3302,41543863.29
2024-09-23,908,197.3302,41543863.29
2023-10-15,2230,197.3302,41543863.29
2023-10-30,5379,197.3302,41543863.29
2024-06-29,877,197.3302,41543863.29
2022-12-04,1339,197.3302,41543863.29
2022-11-20,3007,197.3302,41543863.29
2023-11-25,320,197.3302,41543863.29
2023-06-03,2141,197.3302,41543863.29
2022-09-02,5876,197.3302,41543863.29
2023-02-12,886,197.3302,41543863.29
2023-09-10,3931,197.3302,41543863.29
2022-12-01,5941,197.3302,41543863.29
2024-10-22,1786,197.3302,41543863.29
2024-10-20,879,197.3302,41543863.29
2023-11-04,4847,197.3302,41543863.29
2023-07-08,3042,197.3302,41543863.29
2023-11-30,1040,197.3302,41543863.29
2024-08-13,2661,197.3302,41543863.29
2024-07-23,3387,197.3302,41543863.29
2023-01-20,6090,197.3302,41543863.29
2022-03-31,4626,197.3302,41543863.29
2023-06-29,4881,197.3302,41543863.29
2024-03-19,2759,197.3302,41543863.29
2023-01-24,6403,197.3302,41543863.29
2022-08-05,3749,197.3302,41543863.29
2022-03-29,5161,197.3302,41543863.29
2024-01-06,3170,197.3302,41543863.29
2023-08-24,5624,197.3302,41543863.29
2022-03-31,638,197.3302,41543863.29
2024-05-22,2581,197.3302,41543863.29
2023-12-01,5053,197.3302,41543863.29
2022-11-17,2567,197.3302,41543863.29
2022-04-24,6039,197.3302,41543863.29
2024-03-08,5508,197.3302,41543863.29
2023-02-16,542,197.3302,41543863.29
2023-05-15,4918,197.3302,41543863.29
2023-01-10,5963,197.3302,41543863.29
2022-06-11,2073,197.3302,41543863.29
2024-08-21,2315,197.3302,41543863.29
2022-10-01,3530,197.3302,41543863.29
2022-02-09,5444,197.3302,41543863.29
2024-03-26,5638,197.3302,41543863.29
2023-10-18,2976,197.3302,41543863.29
2022-11-22,4732,197.3302,41543863.29
2022-03-16,2308,197.3302,41543863.29
2022-11-16,5257,197.3302,41543863.29
2023-01-18,2859,197.3302,41543863.29
2023-01-10,2160,197.3302,41543863.29
2023-07-22,1418,197.3302,41543863.29
2023-08-01,4416,197.3302,41543863.29
2023-06-03,177,197.3302,41543863.29
2022-04-18,370,197.3302,41543863.29
2023-07-27,4109,197.3302,41543863.29
2023-01-27,4917,197.3302,41543863.29
2024-09-17,4012,197.3302,41543863.29
2022-09-07,1590,197.3302,41543863.29
2024-04-12,3537,197.3302,41543863.29
2023-12-16,6087,197.3302,41543863.29
2024-06-14,5390,197.3302,41543863.29
2023-09-06,1376,197.3302,41543863.29
2023-10-01,1211,197.3302,41543863.29
2024-12-20,2506,197.3302,41543863.29
2023-06-01,987,197.3302,41543863.29
2022-10-14,5568,197.3302,41543863.29
2024-09-05,2025,197.3302,41543863.29
2022-08-28,2089,197.3302,41543863.29
2022-06-25,2241,197.3302,41543863.29
2024-09-20,434,197.3302,41543863.29
2024-02-18,3026,197.3302,41543863.29
2022-08-24,2474,197.3302,41543863.29
2023-04-19,1087,197.3302,41543863.29
2024-02-13,5968,197.3302,41543863.29
2023-07-23,139,197.3302,41543863.29
2023-06-25,4140,197.3302,41543863.29
2024-05-25,1235,197.3302,41543863.29
2023-12-29,2652,197.3302,41543863.29
2024-04-11,3969,197.3302,41543863.29
2022-08-11,230,197.3302,41543863.29
2024-03-29,3736,197.3302,41543863.29
2023-01-10,1887,197.3302,41543863.29
2022-03-22,303,197.3302,41543863.29
2024-08-06,6463,197.3302,41543863.29
2022-04-13,3085,197.3302,41543863.29
2023-03-10,294,197.3302,41543863.29
2023-03-08,4420,197.3302,41543863.29
2023-11-06,4505,197.3302,41543863.29
2024-11-18,4800,197.3302,41543863.29
2024-04-13,1706,197.3302,41543863.29
2023-10-17,4270,197.3302,41543863.29
2024-09-27,2566,197.3302,41543863.29
2024-04-24,5156,197.3302,41543863.29
2022-01-22,2779,197.3302,41543863.29
2024-04-07,1097,197.3302,41543863.29
2022-04-01,5071,197.3302,41543863.29
2024-11-21,3129,197.3302,41543863.29
2024-07-03,5650,197.3302,41543863.29
2023-01-25,4029,197.3302,41543863.29
2023-05-23,6015,197.3302,41543863.29
2023-08-28,4313,197.3302,41543863.29
2024-10-26,2867,197.3302,41543863.29
2023-12-16,1399,197.3302,41543863.29
2022-04-21,5034,197.3302,41543863.29
2024-02-11,5710,197.3302,41543863.29
2024-06-13,2247,197.3302,41543863.29
2022-03-03,5661,197.3302,41543863.29
2022-01-21,3367,197.3302,41543863.29
2022-01-15,1668,197.3302,41543863.29
2023-10-12,5128,197.3302,41543863.29
2024-01-20,3400,197.3302,41543863.29
2023-06-13,505,197.3302,41543863.29
2022-01-01,2135,197.3302,41543863.29
2023-06-26,4380,197.3302,41543863.29
2023-05-12,4834,197.3302,41543863.29
2023-10-08,1207,197.3302,41543863.29
2024-12-02,516,197.3302,41543863.29
2024-09-18,6296,197.3302,41543863.29
2024-08-04,1416,197.3302,41543863.29
2022-04-10,1985,197.3302,41543863.29
2022-03-04,4176,197.3302,41543863.29
2023-06-29,4925,197.3302,41543863.29
2022-06-19,26,197.3302,41543863.29
2023-04-16,5708,197.3302,41543863.29
2023-08-29,1900,197.3302,41543863.29
2024-06-21,5951,197.3302,41543863.29
2022-07-15,2943,197.3302,41543863.29
2023-08-30,4532,197.3302,41543863.29
2023-06-23,1581,197.3302,41543863.29
2024-11-23,6418,197.3302,41543863.29
2023-11-29,1146,197.3302,41543863.29
2023-01-24,2212,197.3302,41543863.29
2023-10-16,2854,197.3302,41543863.29
2023-10-06,5302,197.3302,41543863.29
2023-09-24,5528,197.3302,41543863.29
2022-02-11,2709,197.3302,41543863.29
2024-02-29,711,197.3302,41543863.29
2024-10-10,173,197.3302,41543863.29
2022-03-08,5510,197.3302,41543863.29
2024-07-21,5487,197.3302,41543863.29
2024-01-14,6318,197.3302,41543863.29
2024-05-26,5046,197.3302,41543863.29
2022-04-03,6433,197.3302,41543863.29
2022-08-01,2453,197.3302,41543863.29
2023-03-30,6080,197.3302,41543863.29
2022-09-07,2965,197.3302,41543863.29
2024-03-23,5426,197.3302,41543863.29
2022-08-15,6461,197.3302,41543863.29
2023-01-01,1074,197.3302,41543863.29
2024-04-08,4124,197.3302,41543863.29
2024-11-07,752,197.3302,41543863.29
2022-10-13,1621,197.3302,41543863.29
2023-08-28,1098,197.3302,41543863.29
2023-01-18,3655,197.3302,41543863.29
2023-11-07,4247,197.3302,41543863.29
2024-09-23,2615,197.3302,41543863.29
2024-03-03,637,197.3302,41543863.29
2023-12-05,3942,197.3302,41543863.29
2022-06-14,3353,197.3302,41543863.29
2024-09-13,1551,197.3302,41543863.29
2022-04-12,603,197.3302,41543863.29
2022-05-14,5522,197.3302,41543863.29
2022-06-23,3913,197.3302,41543863.29
2024-03-19,3781,197.3302,41543863.29
2022-10-20,5248,197.3302,41543863.29
2024-11-15,857,197.3302,41543863.29
2023-05-02,4431,197.3302,41543863.29
2023-07-31,4559,197.3302,41543863.29
2022-08-26,3814,197.3302,41543863.29
2022-02-19,152,197.3302,41543863.29
2023-09-23,1829,197.3302,41543863.29
2022-03-28,1614,197.3302,41543863.29
2022-02-15,2545,197.3302,41543863.29
2022-01-19,4063,197.3302,41543863.29
2022-07-05,1823,197.3302,41543863.29
2024-03-09,3178,197.3302,41543863.29
2024-11-18,4885,197.3302,41543863.29
2024-08-06,5526,197.3302,41543863.29
2023-04-03,1197,197.3302,41543863.29
2023-06-27,3669,197.3302,41543863.29
2023-11-23,801,197.3302,41543863.29
2023-04-21,225,197.3302,41543863.29
2022-04-04,4029,197.3302,41543863.29
2024-04-01,2142,197.3302,41543863.29
2022-07-24,4752,197.3302,41543863.29
2024-03-05,5259,197.3302,41543863.29
2024-11-15,5495,197.3302,41543863.29
2023-07-21,313,197.3302,41543863.29
2022-06-22,245,197.3302,41543863.29
2023-03-02,3109,197.3302,41543863.29
2022-08-13,2778,197.3302,41543863.29
2023-06-22,4517,197.3302,41543863.29
2024-01-30,4364,197.3302,41543863.29
2022-01-25,3374,197.3302,41543863.29
2023-03-19,556,197.3302,41543863.29
2023-11-10,2628,197.3302,41543863.29
2024-07-26,6396,197.3302,41543863.29
2023-10-24,1780,197.3302,41543863.29
2023-11-30,535,197.3302,41543863.29
2022-05-19,5856,197.3302,41543863.29
2024-09-03,531,197.3302,41543863.29
2024-07-25,4221,197.3302,41543863.29
2022-08-08,5810,197.3302,41543863.29
2022-05-12,1748,197.3302,41543863.29
2023-10-29,4615,197.3302,41543863.29
2022-03-07,5743,197.3302,41543863.29
2024-09-29,2080,197.3302,41543863.29
2024-01-10,1991,197.3302,41543863.29
2023-01-24,2344,197.3302,41543863.29
2022-09-22,1542,197.3302,41543863.29
2023-01-16,1952,197.3302,41543863.29
2022-09-05,2953,197.3302,41543863.29
2024-10-16,4396,197.3302,41543863.29
2024-03-31,3889,197.3302,41543863.29
2022-11-03,2714,197.3302,41543863.29
2024-07-31,4827,197.3302,41543863.29
2023-03-01,2258,197.3302,41543863.29
2023-02-03,6196,197.3302,41543863.29
2024-03-25,6488,197.3302,41543863.29
2022-02-01,1059,197.3302,41543863.29
2024-12-16,984,197.3302,41543863.29
2023-07-15,1428,197.3302,41543863.29
2024-06-06,3893,197.3302,41543863.29
2023-12-09,3308,197.3302,41543863.29
2022-10-31,4022,197.3302,41543863.29
2023-08-13,3408,197.3302,41543863.29
2023-06-02,5267,197.3302,41543863.29
2022-11-19,3665,197.3302,41543863.29
2022-05-06,1640,197.3302,41543863.29
2024-08-29,82,197.3302,41543863.29
2022-09-09,1035,197.3302,41543863.29
2022-12-13,4344,197.3302,41543863.29
2024-01-09,1130,197.3302,41543863.29
2022-06-26,4982,197.3302,41543863.29
2022-05-15,1947,197.3302,41543863.29
2023-10-13,5700,197.3302,41543863.29
2024-08-20,3455,197.3302,41543863.29
2023-04-16,1837,197.3302,41543863.29
2023-09-20,5874,197.3302,41543863.29
2024-02-11,3005,197.3302,41543863.29
2023-05-19,6179,197.3302,41543863.29
2024-12-10,5762,197.3302,41543863.29
2022-10-26,5514,197.3302,41543863.29
2024-12-04,383,197.3302,41543863.29
2024-12-02,1269,197.3302,41543863.29
2023-10-10,6367,197.3302,41543863.29
2023-03-20,4716,197.3302,41543863.29
2022-02-06,357,197.3302,41543863.29
2023-05-13,2417,197.3302,41543863.29
2022-12-22,1273,197.3302,41543863.29
2023-01-14,2139,197.3302,41543863.29
2022-06-15,4933,197.3302,41543863.29
2023-09-02,4436,197.3302,41543863.29
2023-04-23,2629,197.3302,41543863.29
2024-07-11,5609,197.3302,41543863.29
2023-03-11,5235,197.3302,41543863.29
2022-07-10,6290,197.3302,41543863.29
2024-05-15,3510,197.3302,41543863.29
2022-12-01,1701,197.3302,41543863.29
2024-08-06,1149,197.3302,41543863.29
2022-01-07,5696,197.3302,41543863.29
2024-09-21,1591,197.3302,41543863.29
2024-10-28,4208,197.3302,41543863.29
2022-03-28,4163,197.3302,41543863.29
2023-10-28,4345,197.3302,41543863.29
2022-02-19,476,197.3302,41543863.29
2022-07-02,4593,197.3302,41543863.29
2022-11-06,2179,197.3302,41543863.29
2022-02-20,5196,197.3302,41543863.29
2024-02-12,5742,197.3302,41543863.29
2022-09-14,2685,197.3302,41543863.29
2022-07-25,1285,197.3302,41543863.29
2022-06-17,4304,197.3302,41543863.29
2022-07-17,4715,197.3302,41543863.29
2024-06-07,4019,197.3302,41543863.29
2022-04-16,4883,197.3302,41543863.29
2022-03-07,1993,197.3302,41543863.29
2024-07-01,5822,197.3302,41543863.29
2024-05-06,1819,197.3302,41543863.29
2024-04-22,921,197.3302,41543863.29
2024-04-04,2605,197.3302,41543863.29
2024-02-16,5900,197.3302,41543863.29
2022-05-01,566,197.3302,41543863.29
2023-11-05,1126,197.3302,41543863.29
2024-09-20,1690,197.3302,41543863.29
2023-02-23,2849,197.3302,41543863.29
2023-08-30,3484,197.3302,41543863.29
2023-08-22,657,197.3302,41543863.29
2024-07-22,6141,197.3302,41543863.29
2024-12-14,4115,197.3302,41543863.29
2023-12-06,857,197.3302,41543863.29
2022-11-08,2344,197.3302,41543863.29
2023-11-18,6442,197.3302,41543863.29
2024-12-16,1652,197.3302,41543863.29
2022-06-12,4031,197.3302,41543863.29
2024-12-19,3118,197.3302,41543863.29
2022-05-11,1175,197.3302,41543863.29
2023-08-02,787,197.3302,41543863.29
2024-08-20,4921,197.3302,41543863.29
2024-11-27,6261,197.3302,41543863.29
2024-03-25,2384,197.3302,41543863.29
2024-08-18,5145,197.3302,41543863.29
2023-10-03,5713,197.3302,41543863.29
2022-01-11,4045,197.3302,41543863.29
2023-07-28,6089,197.3302,41543863.29
2023-10-07,3292,197.3302,41543863.29
2024-03-18,5151,197.3302,41543863.29
2022-10-16,2759,197.3302,41543863.29
2024-07-22,750,197.3302,41543863.29
2024-06-13,4041,197.3302,41543863.29
2024-09-05,6291,197.3302,41543863.29
2024-11-19,2124,197.3302,41543863.29
2022-09-10,2020,197.3302,41543863.29
2023-02-21,6043,197.3302,41543863.29
2023-05-01,930,197.3302,41543863.29
2022-12-07,384,197.3302,41543863.29
2023-03-28,3930,197.3302,41543863.29
2024-10-15,896,197.3302,41543863.29
2024-10-19,6038,197.3302,41543863.29
2024-10-09,6485,197.3302,41543863.29
2024-07-06,71,197.3302,41543863.29
2024-09-08,4350,197.3302,41543863.29
2024-03-01,583,197.3302,41543863.29
2024-07-06,2469,197.3302,41543863.29
2024-08-14,236,197.3302,41543863.29
2022-02-05,846,197.3302,41543863.29
2024-02-03,1083,197.3302,41543863.29
2022-05-09,2336,197.3302,41543863.29
2024-09-18,5883,197.3302,41543863.29
2024-09-05,5210,197.3302,41543863.29
2023-08-28,5064,197.3302,41543863.29
2022-12-03,1486,197.3302,41543863.29
2023-03-11,2942,197.3302,41543863.29
2022-10-05,3007,197.3302,41543863.29
2023-10-10,4241,197.3302,41543863.29
2024-07-27,1337,197.3302,41543863.29
2024-01-14,2111,197.3302,41543863.29
2022-07-03,5466,197.3302,41543863.29
2023-02-09,3238,197.3302,41543863.29
2023-10-09,614,197.3302,41543863.29
2024-12-23,2489,197.3302,41543863.29
2023-05-13,1125,197.3302,41543863.29
2024-02-12,3282,197.3302,41543863.29
2024-06-19,3383,197.3302,41543863.29
2024-03-23,2216,197.3302,41543863.29
2024-09-13,3296,197.3302,41543863.29
2024-10-15,5071,197.3302,41543863.29
2023-05-14,4698,197.3302,41543863.29
2022-04-20,5251,197.3302,41543863.29
2022-11-17,2418,197.3302,41543863.29
2023-04-19,3777,197.3302,41543863.29
2023-11-15,6481,197.3302,41543863.29
2022-10-01,4938,197.3302,41543863.29
2022-04-03,2685,197.3302,41543863.29
2022-02-13,1935,197.3302,41543863.29
2023-11-29,1318,197.3302,41543863.29
2022-12-06,5763,197.3302,41543863.29
2024-03-22,3857,197.3302,41543863.29
2023-05-28,773,197.3302,41543863.29
2024-04-18,4349,197.3302,41543863.29
2022-09-21,5041,197.3302,41543863.29
2023-05-23,2270,197.3302,41543863.29
2024-01-02,5933,197.3302,41543863.29
2022-05-18,3120,197.3302,41543863.29
2022-09-22,60,197.3302,41543863.29
2023-04-03,4217,197.3302,41543863.29
2022-09-15,2826,197.3302,41543863.29
2024-11-12,5509,197.3302,41543863.29
2024-01-16,2553,197.3302,41543863.29
2023-04-16,5375,197.3302,41543863.29
2022-08-02,5702,197.3302,41543863.29
2024-05-02,3675,197.3302,41543863.29
2024-10-19,4887,197.3302,41543863.29
2024-10-01,6495,197.3302,41543863.29
2022-12-18,913,197.3302,41543863.29
2023-08-13,6022,197.3302,41543863.29
2023-09-29,3302,197.3302,41543863.29
2024-03-09,4967,197.3302,41543863.29
2022-07-30,4481,197.3302,41543863.29
2023-08-23,620,197.3302,41543863.29
2024-05-17,3237,197.3302,41543863.29
2023-07-21,2949,197.3302,41543863.29
2024-03-25,4547,197.3302,41543863.29
2022-04-06,4099,197.3302,41543863.29
2022-11-08,2052,197.3302,41543863.29
2022-09-24,5765,197.3302,41543863.29
2023-08-27,618,197.3302,41543863.29
2022-01-25,4132,197.3302,41543863.29
2023-03-03,3688,197.3302,41543863.29
2023-01-15,4617,197.3302,41543863.29
2023-02-14,4332,197.3302,41543863.29
2024-07-10,377,197.3302,41543863.29
2023-05-04,4688,197.3302,41543863.29
2023-03-28,6239,197.3302,41543863.29
2022-07-06,3232,197.3302,41543863.29
2024-07-27,5917,197.3302,41543863.29
2024-07-27,362,197.3302,41543863.29
2024-11-03,2930,197.3302,41543863.29
2022-05-16,4345,197.3302,41543863.29
2023-07-08,3274,197.3302,41543863.29
2023-04-16,369,197.3302,41543863.29
2023-11-06,165,197.3302,41543863.29
2023-07-18,2630,197.3302,41543863.29
2024-03-23,2578,197.3302,41543863.29
2023-01-06,6208,197.3302,41543863.29
2023-12-23,2929,197.3302,41543863.29
2022-09-15,1045,197.3302,41543863.29
2023-08-12,5424,197.3302,41543863.29
2023-09-08,780,197.3302,41543863.29
2022-07-12,4494,197.3302,41543863.29
2022-05-17,2850,197.3302,41543863.29
2022-02-17,5665,197.3302,41543863.29
2024-10-05,1655,197.3302,41543863.29
2022-07-18,5156,197.3302,41543863.29
2022-02-19,2502,197.3302,41543863.29
2024-10-03,4276,197.3302,41543863.29
2024-04-16,4443,197.3302,41543863.29
2024-03-03,4214,197.3302,41543863.29
2023-11-04,5120,197.3302,41543863.29
2024-02-01,379,197.3302,41543863.29
2023-10-14,1675,197.3302,41543863.29
2024-07-02,4344,197.3302,41543863.29
2023-01-03,5592,197.3302,41543863.29
2023-03-24,3565,197.3302,41543863.29
2023-08-29,5353,197.3302,41543863.29
2024-11-08,5396,197.3302,41543863.29
2023-04-27,1239,197.3302,41543863.29
2023-01-19,69,197.3302,41543863.29
2023-02-16,1905,197.3302,41543863.29
2024-01-15,3551,197.3302,41543863.29
2022-11-16,4339,197.3302,41543863.29
2022-06-26,3959,197.3302,41543863.29
2023-08-24,4163,197.3302,41543863.29
2022-11-11,5407,197.3302,41543863.29
2024-12-31,5439,197.3302,41543863.29
2023-06-25,3641,197.3302,41543863.29
2024-01-13,1629,197.3302,41543863.29
2022-10-06,2996,197.3302,41543863.29
2024-10-10,1698,197.3302,41543863.29
2024-07-04,4959,197.3302,41543863.29
2022-06-09,1357,197.3302,41543863.29
2022-08-25,300,197.3302,41543863.29
2023-01-16,4975,197.3302,41543863.29
2024-06-07,6272,197.3302,41543863.29
2023-09-21,4220,197.3302,41543863.29
2022-06-08,2166,197.3302,41543863.29
2023-10-10,4718,197.3302,41543863.29
2024-06-26,1175,197.3302,41543863.29
2024-01-08,5707,197.3302,41543863.29
2023-08-06,5785,197.3302,41543863.29
2023-11-27,5342,197.3302,41543863.29
2023-09-04,3153,197.3302,41543863.29
2024-06-29,3184,197.3302,41543863.29
2024-06-30,2422,197.3302,41543863.29
2023-12-17,3541,197.3302,41543863.29
2022-09-03,1474,197.3302,41543863.29
2023-03-06,1360,197.3302,41543863.29
2022-05-08,6272,197.3302,41543863.29
2022-05-02,1489,197.3302,41543863.29
2022-03-03,809,197.3302,41543863.29
2023-11-13,2934,197.3302,41543863.29
2022-03-20,99,197.3302,41543863.29
2022-01-25,2777,197.3302,41543863.29
2024-01-10,538,197.3302,41543863.29
2023-04-27,1132,197.3302,41543863.29
2023-12-17,828,197.3302,41543863.29
2023-11-03,2806,197.3302,41543863.29
2023-03-23,4257,197.3302,41543863.29
2022-01-24,2642,197.3302,41543863.29
2022-10-06,5490,197.3302,41543863.29
2022-08-14,5497,197.3302,41543863.29
2024-04-07,4593,197.3302,41543863.29
2022-02-01,3032,197.3302,41543863.29
2024-05-29,14,197.3302,41543863.29
2024-04-09,4888,197.3302,41543863.29
2024-10-12,5803,197.3302,41543863.29
2022-04-12,360,197.3302,41543863.29
2023-09-09,3895,197.3302,41543863.29
2024-03-13,2117,197.3302,41543863.29
2024-10-20,4281,197.3302,41543863.29
2022-10-30,1754,197.3302,41543863.29
2024-05-18,5772,197.3302,41543863.29
2022-05-03,1721,197.3302,41543863.29
2024-06-23,2403,197.3302,41543863.29
2022-12-01,1323,197.3302,41543863.29
2022-10-16,2935,197.3302,41543863.29
2023-05-23,2425,197.3302,41543863.29
2023-02-15,4510,197.3302,41543863.29
2023-09-14,6480,197.3302,41543863.29
2023-09-01,4646,197.3302,41543863.29
2022-12-10,3138,197.3302,41543863.29
2023-10-08,5685,197.3302,41543863.29
2024-08-18,3401,197.3302,41543863.29
2024-10-20,2753,197.3302,41543863.29
2022-03-28,5206,197.3302,41543863.29
2023-03-24,2389,197.3302,41543863.29
2024-07-13,3483,197.3302,41543863.29
2023-06-14,2295,197.3302,41543863.29
