TradeID,TradeDate,ClientID,FundID,SecurityID,BuySell,Quantity,Price
5959,2023-02-10,2200,251,3985,Buy,3993,339.3
5960,2024-12-11,5615,6477,4872,Buy,8975,339.3
5961,2024-11-03,4089,1862,5236,Buy,7792,339.3
5962,2023-06-14,1621,2971,5285,Buy,5262,339.3
5963,2024-02-22,5740,3765,1648,Sell,8195,339.3
5964,2024-03-15,314,4656,5984,Sell,1505,339.3
5965,2023-01-21,5919,1491,5506,Sell,9212,339.3
5966,2022-04-29,3579,58,3417,Buy,6772,339.3
5967,2022-02-01,630,5257,297,Buy,9520,339.3
5968,2024-01-18,4274,2349,2445,Sell,9007,339.3
5969,2024-01-23,5258,3228,4248,Sell,5857,339.3
5970,2022-09-03,6926,4252,1737,Buy,2395,339.3
5971,2022-11-13,4115,6318,2147,Sell,4045,339.3
5972,2024-02-12,5433,6426,608,Sell,6606,339.3
5973,2024-05-02,272,2811,1089,Buy,655,339.3
5974,2024-03-26,6166,195,1439,Buy,1613,339.3
5975,2022-10-23,5430,3025,2194,Buy,4608,339.3
5976,2022-03-09,1108,5862,3582,Buy,1386,339.3
5977,2024-05-13,838,930,577,Buy,2230,339.3
5978,2022-02-25,2669,4652,3287,Buy,235,339.3
5979,2023-10-19,5035,3404,3442,Sell,4979,339.3
5980,2022-02-21,1761,1753,4915,Buy,3288,339.3
5981,2023-09-29,489,3349,532,Buy,314,339.3
5982,2024-07-26,403,1426,350,Buy,3267,339.3
5983,2024-09-08,4613,4132,3583,Sell,6040,339.3
5984,2022-05-08,2631,2630,4861,Buy,6724,339.3
5985,2024-09-01,2447,468,3894,Buy,3251,339.3
5986,2022-01-25,2045,4789,4005,Buy,845,339.3
5987,2022-03-02,5670,4863,4217,Buy,3869,339.3
5988,2024-06-24,630,6292,4158,Sell,7982,339.3
5989,2023-01-23,1506,3552,1035,Buy,6232,339.3
5990,2023-10-02,4534,5343,554,Buy,7227,339.3
5991,2023-11-02,4413,1492,1273,Buy,2732,339.3
5992,2024-03-10,3985,3699,2694,Buy,3160,339.3
5993,2023-10-26,6269,127,2278,Sell,7539,339.3
5994,2022-11-11,4990,4089,89,Buy,9189,339.3
5995,2022-07-19,76,5726,5623,Sell,4373,339.3
5996,2023-12-06,1307,5379,4537,Sell,8930,339.3
5997,2024-06-16,5062,2772,679,Buy,9351,339.3
5998,2023-09-28,3568,4616,5738,Buy,5417,339.3
5999,2022-04-26,793,4352,3037,Buy,9582,339.3
6000,2024-09-16,347,816,3621,Sell,8945,339.3
6001,2023-02-13,5037,4503,3297,Sell,8022,339.3
6002,2023-07-19,2178,1537,466,Buy,6118,339.3
6003,2022-06-19,662,2,364,Buy,8510,339.3
6004,2022-09-01,1376,3658,3240,Buy,5462,339.3
6005,2024-12-20,3894,4389,419,Sell,7795,339.3
6006,2024-12-18,1169,2810,5834,Sell,8319,339.3
6007,2024-07-25,6845,3166,3446,Sell,4572,339.3
6008,2022-03-16,1016,2099,526,Sell,7740,339.3
6009,2023-01-05,485,3244,222,Sell,474,339.3
6010,2022-05-06,6722,4256,4903,Sell,4658,339.3
6011,2022-04-26,3317,2232,3629,Buy,9534,339.3
6012,2023-08-23,1268,1842,5309,Buy,7417,339.3
6013,2024-05-09,1143,1216,3122,Sell,5444,339.3
6014,2023-07-16,666,5278,4090,Sell,6515,339.3
6015,2024-02-03,5560,4262,3693,Sell,1992,339.3
6016,2023-07-29,5793,1662,3808,Sell,8279,339.3
6017,2022-07-12,5633,4942,3943,Sell,6744,339.3
6018,2022-12-21,2600,899,680,Sell,3037,339.3
6019,2022-02-27,1195,5529,156,Buy,4400,339.3
6020,2023-05-08,300,2093,2826,Sell,1959,339.3
6021,2022-04-30,1214,3262,196,Buy,3025,339.3
6022,2022-07-27,6436,2183,4859,Sell,2974,339.3
6023,2024-04-06,952,3921,4572,Buy,2377,339.3
6024,2024-02-11,5081,2025,5106,Buy,4797,339.3
6025,2023-11-12,5005,5275,5026,Sell,2950,339.3
6026,2023-07-26,1831,1766,491,Sell,2449,339.3
6027,2023-06-16,1662,2071,2267,Sell,1618,339.3
6028,2022-05-15,4876,3232,4609,Sell,686,339.3
6029,2022-12-17,533,4610,3407,Sell,727,339.3
6030,2023-07-28,2135,5323,3918,Buy,9021,339.3
6031,2023-10-06,5522,2722,3422,Buy,8192,339.3
6032,2022-07-19,4877,5044,2305,Buy,3997,339.3
6033,2022-08-31,4654,3261,579,Sell,7144,339.3
6034,2024-05-03,4720,2044,4107,Buy,6677,339.3
6035,2024-10-09,5305,1135,1367,Sell,5596,339.3
6036,2022-03-31,6050,3454,3497,Sell,2541,339.3
6037,2023-08-17,1524,1799,3908,Buy,4705,339.3
6038,2024-11-10,1214,266,5425,Buy,3985,339.3
6039,2024-12-22,1592,473,188,Buy,5727,339.3
6040,2022-10-30,1153,4738,1504,Buy,7461,339.3
6041,2022-11-21,2489,1950,4526,Buy,9445,339.3
6042,2024-02-22,3182,1105,5588,Sell,9629,339.3
6043,2022-09-17,1878,5277,4112,Sell,6560,339.3
6044,2024-06-13,1692,6354,2772,Buy,1060,339.3
6045,2023-09-18,132,316,3608,Sell,7887,339.3
6046,2023-03-21,5605,2065,1032,Buy,9215,339.3
6047,2022-03-24,3271,184,2543,Sell,3963,339.3
6048,2022-06-03,5195,2646,1348,Buy,987,339.3
6049,2023-03-10,5324,5043,926,Buy,707,339.3
6050,2023-02-21,2984,3993,309,Sell,494,339.3
6051,2022-04-12,53,4880,3567,Buy,5929,339.3
6052,2022-06-11,6183,153,3637,Sell,8428,339.3
6053,2023-10-04,1506,1295,5787,Sell,5218,339.3
6054,2022-10-26,4434,1637,2527,Sell,8978,339.3
6055,2022-11-24,6538,6223,1805,Sell,3675,339.3
6056,2023-06-17,5116,3513,214,Sell,3589,339.3
6057,2023-07-02,2099,1807,4231,Buy,9390,339.3
6058,2024-06-09,2934,1208,976,Sell,7124,339.3
6059,2023-03-02,5312,1573,4507,Buy,3332,339.3
6060,2022-05-04,6863,5760,3492,Buy,7455,339.3
6061,2024-01-07,6459,6209,2924,Buy,7158,339.3
6062,2024-02-20,3866,3361,1336,Buy,2134,339.3
6063,2022-06-22,2163,2179,4690,Buy,6838,339.3
6064,2023-06-05,5891,1329,4366,Sell,7142,339.3
6065,2024-01-09,6989,6038,4481,Buy,3445,339.3
6066,2022-06-09,3938,694,4115,Buy,2423,339.3
6067,2024-08-18,3823,6293,2371,Buy,1604,339.3
6068,2024-05-20,2881,2158,854,Buy,9479,339.3
6069,2022-03-30,4353,105,5097,Buy,1244,339.3
6070,2023-11-23,3385,3099,2546,Sell,2137,339.3
6071,2023-03-26,4619,2436,193,Buy,4311,339.3
6072,2022-05-12,6723,6259,4999,Buy,1331,339.3
6073,2022-03-04,5325,5347,989,Buy,2765,339.3
6074,2022-04-18,823,2177,3887,Sell,5785,339.3
6075,2022-11-17,3113,2487,1287,Buy,161,339.3
6076,2024-10-02,6127,5656,1353,Sell,5930,339.3
6077,2022-11-03,617,1134,2421,Sell,1627,339.3
6078,2024-01-30,4027,2717,5232,Sell,1129,339.3
6079,2022-10-08,3614,3606,1011,Sell,4342,339.3
6080,2022-07-27,2329,3223,3296,Sell,9586,339.3
6081,2024-03-19,4352,6357,3642,Buy,8089,339.3
6082,2023-06-01,1344,2568,5484,Sell,6831,339.3
6083,2024-01-10,217,1850,352,Sell,2946,339.3
6084,2024-07-07,5223,3152,3152,Buy,9867,339.3
6085,2023-09-14,5529,4579,5957,Buy,3211,339.3
6086,2022-06-15,450,3160,4002,Buy,2367,339.3
6087,2024-06-19,1722,2619,176,Sell,2582,339.3
6088,2024-12-20,1280,3162,4960,Sell,8211,339.3
6089,2023-10-04,1110,5629,166,Buy,3579,339.3
6090,2022-01-03,3766,6246,424,Buy,3494,339.3
6091,2023-10-09,6017,6362,851,Sell,7677,339.3
6092,2022-12-12,3319,1280,2461,Sell,4782,339.3
6093,2023-03-10,658,5278,1656,Buy,4005,339.3
6094,2024-08-13,784,194,755,Sell,8816,339.3
6095,2024-08-18,6858,380,5767,Buy,1828,339.3
6096,2023-12-06,1183,4331,5354,Buy,3272,339.3
6097,2022-12-19,4599,6197,2509,Buy,10,339.3
6098,2022-03-03,1584,679,3623,Sell,638,339.3
6099,2024-09-25,3708,620,5631,Buy,4336,339.3
6100,2023-05-23,1869,2955,3836,Buy,8716,339.3
6101,2022-02-22,4770,6095,4242,Buy,7189,339.3
6102,2023-02-03,5794,2700,2954,Sell,2759,339.3
6103,2024-03-14,3306,1664,4280,Buy,774,339.3
6104,2023-01-29,376,3555,5911,Sell,5532,339.3
6105,2023-05-14,60,6322,4695,Buy,4609,339.3
6106,2023-12-25,6732,2104,3512,Buy,1643,339.3
6107,2022-03-10,4648,424,5096,Sell,671,339.3
6108,2023-04-21,657,1903,2276,Buy,5038,339.3
6109,2022-04-08,3241,3984,3489,Buy,7976,339.3
6110,2022-01-16,824,4273,2989,Buy,5104,339.3
6111,2023-02-14,3144,3360,5196,Sell,3878,339.3
6112,2022-07-03,3985,3445,5332,Buy,293,339.3
6113,2022-07-14,3211,2477,1403,Buy,4091,339.3
6114,2022-02-09,5672,213,1926,Buy,6702,339.3
6115,2023-12-04,5294,3536,632,Sell,9790,339.3
6116,2023-03-29,5185,3399,1738,Buy,1477,339.3
6117,2024-09-18,5152,2949,5955,Sell,8908,339.3
6118,2022-03-02,3764,2432,5286,Sell,8544,339.3
6119,2023-04-24,3436,172,4943,Buy,9954,339.3
6120,2022-02-05,1651,6313,3500,Buy,2819,339.3
6121,2023-06-27,3203,1633,3839,Buy,3575,339.3
6122,2022-09-20,250,341,1801,Buy,2527,339.3
6123,2022-05-03,1161,5315,4292,Buy,6062,339.3
6124,2022-08-06,3583,5066,1638,Sell,3630,339.3
6125,2022-10-03,74,4246,2299,Sell,2232,339.3
6126,2024-07-17,5500,4497,4510,Buy,9140,339.3
6127,2024-07-01,4616,1625,4414,Buy,9077,339.3
6128,2022-01-06,784,4969,545,Sell,9568,339.3
6129,2022-05-03,4875,6108,2700,Buy,6492,339.3
6130,2024-07-04,2327,690,2167,Buy,3025,339.3
6131,2022-12-28,952,1748,2531,Buy,455,339.3
6132,2023-12-04,6968,6110,704,Sell,9170,339.3
6133,2022-02-10,3066,4255,1021,Buy,9250,339.3
6134,2022-04-24,1686,4042,4684,Buy,3386,339.3
6135,2022-07-19,3944,2099,2211,Buy,3861,339.3
6136,2022-07-18,1426,1784,4198,Sell,8238,339.3
6137,2022-06-06,4903,3873,4670,Sell,8228,339.3
6138,2024-04-29,6019,2921,373,Buy,2588,339.3
6139,2022-02-13,2696,20,4065,Sell,3119,339.3
6140,2022-11-19,2693,6320,5410,Sell,2748,339.3
6141,2022-08-10,4869,974,3155,Buy,1614,339.3
6142,2022-09-16,4627,2940,1469,Buy,248,339.3
6143,2023-08-25,2001,72,4158,Buy,3860,339.3
6144,2023-09-07,381,2790,2662,Sell,1491,339.3
6145,2024-09-20,4157,2012,3818,Buy,1941,339.3
6146,2023-12-18,5934,2378,95,Sell,5328,339.3
6147,2024-04-22,1981,3705,2314,Buy,9985,339.3
6148,2024-05-18,2236,1000,4530,Buy,25,339.3
6149,2022-01-27,2434,1678,3191,Sell,8734,339.3
6150,2024-10-27,2551,62,3892,Sell,4661,339.3
6151,2022-12-22,4274,6323,1927,Sell,3291,339.3
6152,2023-07-08,6142,5838,5034,Sell,1647,339.3
6153,2023-07-27,5055,5830,4409,Sell,6179,339.3
6154,2022-10-03,5447,3170,673,Sell,4337,339.3
6155,2022-08-09,3249,127,4022,Buy,4521,339.3
6156,2022-02-20,114,3665,239,Buy,7600,339.3
6157,2024-04-21,208,1884,746,Buy,9395,339.3
6158,2022-08-28,2039,5926,2787,Buy,8019,339.3
6159,2022-05-08,455,5263,5047,Buy,8970,339.3
6160,2024-03-08,6674,3620,4269,Buy,8250,339.3
6161,2022-08-17,602,2788,4902,Sell,4653,339.3
6162,2022-07-14,1757,4105,1171,Buy,705,339.3
6163,2022-04-11,1582,2796,4414,Buy,6341,339.3
6164,2024-10-24,1127,2787,5005,Buy,1737,339.3
6165,2024-03-07,904,5435,809,Sell,3704,339.3
6166,2023-12-13,654,1261,1591,Sell,7228,339.3
6167,2022-06-11,1908,5942,719,Sell,4112,339.3
6168,2023-01-28,78,145,2447,Buy,1791,339.3
6169,2024-01-19,6747,6137,4452,Buy,9027,339.3
6170,2022-03-22,4131,5104,4192,Sell,486,339.3
6171,2024-05-25,6760,5716,2190,Sell,9882,339.3
6172,2022-07-20,6067,4090,3550,Sell,2974,339.3
6173,2023-12-04,588,1549,3758,Buy,5631,339.3
6174,2023-11-13,427,1995,4636,Buy,387,339.3
6175,2024-06-01,6101,627,1723,Sell,4068,339.3
6176,2022-08-10,5451,5419,2034,Sell,406,339.3
6177,2022-01-17,2179,4065,2659,Sell,5444,339.3
6178,2022-08-26,2505,476,1958,Sell,8840,339.3
6179,2024-01-19,3179,2312,1506,Buy,6758,339.3
6180,2022-12-12,5559,404,2185,Sell,9147,339.3
6181,2023-03-26,6058,4219,6000,Sell,4419,339.3
6182,2023-02-21,3005,5330,276,Buy,2737,339.3
6183,2022-09-14,2327,4295,5410,Sell,4050,339.3
6184,2022-02-24,3792,3389,743,Buy,7021,339.3
6185,2023-03-15,6404,556,3233,Sell,2414,339.3
6186,2022-01-24,608,5601,156,Sell,161,339.3
6187,2024-03-06,4033,1203,2229,Sell,8923,339.3
6188,2022-04-02,1028,3514,5790,Sell,3261,339.3
6189,2023-05-11,2266,3968,5359,Sell,1622,339.3
6190,2023-07-17,1659,1141,5147,Sell,6058,339.3
6191,2024-06-12,1896,2807,2026,Buy,4286,339.3
6192,2023-12-13,6992,1438,1788,Buy,3733,339.3
6193,2022-04-03,286,1891,5771,Sell,4894,339.3
6194,2023-01-14,3430,3565,1937,Buy,5416,339.3
6195,2023-12-20,1185,613,4716,Buy,6697,339.3
6196,2023-04-24,5328,3806,2080,Sell,8696,339.3
6197,2024-10-25,1441,4498,1554,Sell,7410,339.3
6198,2023-03-09,3604,281,2454,Buy,7275,339.3
6199,2022-11-07,2015,5735,4124,Buy,3862,339.3
6200,2022-02-15,6192,162,3889,Sell,5863,339.3
6201,2024-02-01,5659,44,3882,Buy,4864,339.3
6202,2022-08-12,6614,6390,3343,Buy,7821,339.3
6203,2022-06-16,5275,4007,1440,Sell,1140,339.3
6204,2024-09-25,5913,5599,3543,Sell,9816,339.3
6205,2023-02-10,2114,2524,3640,Sell,8532,339.3
6206,2022-11-14,4326,1626,3528,Buy,5672,339.3
6207,2023-11-02,3287,3243,2357,Buy,6215,339.3
6208,2024-07-21,2804,1940,5547,Sell,5423,339.3
6209,2023-10-25,12,5448,2898,Buy,6969,339.3
6210,2024-10-09,2661,1794,5220,Buy,3117,339.3
6211,2024-11-27,686,6258,3955,Sell,4691,339.3
6212,2024-10-31,1253,2546,765,Sell,1395,339.3
6213,2023-07-05,242,1826,87,Buy,2200,339.3
6214,2022-02-25,3888,823,3350,Sell,981,339.3
6215,2024-05-18,213,469,2146,Buy,2750,339.3
6216,2022-04-22,2922,1992,3043,Sell,5986,339.3
6217,2022-05-28,5323,2263,1488,Sell,8517,339.3
6218,2023-05-13,4437,2667,5105,Buy,4264,339.3
6219,2023-06-30,3109,2888,4019,Sell,822,339.3
6220,2023-09-04,5764,6213,3641,Buy,420,339.3
6221,2024-02-11,5210,5224,5162,Sell,3310,339.3
6222,2024-02-20,5844,321,2544,Sell,4117,339.3
6223,2022-02-28,2493,6014,5914,Sell,5472,339.3
6224,2022-11-19,6471,940,4312,Buy,603,339.3
6225,2023-05-20,4015,2347,5084,Sell,6037,339.3
6226,2023-03-31,4571,3146,481,Buy,3102,339.3
6227,2023-01-13,6703,5570,5720,Buy,2882,339.3
6228,2023-07-11,3704,6421,1138,Sell,3203,339.3
6229,2022-10-30,2577,4541,4030,Sell,8218,339.3
6230,2023-09-16,1824,141,4419,Buy,1988,339.3
6231,2024-01-23,906,882,1070,Sell,3973,339.3
6232,2024-07-15,1202,1526,639,Sell,4671,339.3
6233,2024-05-29,971,1052,4597,Buy,1223,339.3
6234,2022-11-12,786,4254,5192,Buy,9871,339.3
6235,2023-11-25,706,3154,5612,Buy,6045,339.3
6236,2023-08-29,4515,5226,910,Buy,2715,339.3
6237,2022-02-10,3590,5762,5631,Buy,9861,339.3
6238,2024-12-10,6659,826,3660,Buy,1728,339.3
6239,2022-12-10,4807,5331,1700,Buy,3358,339.3
6240,2024-06-24,3311,5114,3418,Buy,5322,339.3
6241,2023-11-09,2637,2069,1476,Buy,6311,339.3
6242,2024-07-19,614,1370,1916,Sell,5279,339.3
6243,2024-09-15,6594,5294,3120,Sell,1342,339.3
6244,2023-10-21,578,2265,2292,Buy,2045,339.3
6245,2023-11-09,6195,4947,5904,Sell,2662,339.3
6246,2023-01-11,6780,4585,632,Sell,1883,339.3
6247,2022-08-22,4808,2361,776,Buy,5361,339.3
6248,2023-07-16,1097,3858,5984,Sell,2898,339.3
6249,2024-05-09,167,5074,1443,Sell,4367,339.3
6250,2023-11-05,5983,3988,4072,Buy,5855,339.3
6251,2024-06-18,6109,4967,2072,Sell,6475,339.3
6252,2024-12-20,3889,4258,621,Sell,4590,339.3
6253,2022-09-04,6319,1418,4711,Sell,6185,339.3
6254,2024-08-23,5412,289,1186,Buy,8161,339.3
6255,2024-01-02,6166,3699,5925,Buy,3000,339.3
6256,2022-12-24,5079,5047,4177,Sell,4689,339.3
6257,2023-01-28,2893,3987,5524,Buy,4520,339.3
6258,2023-11-23,1763,2737,2704,Buy,8958,339.3
6259,2022-12-04,3244,6083,875,Buy,2734,339.3
6260,2024-07-15,2293,30,4695,Buy,4509,339.3
6261,2024-05-03,5619,5607,5745,Buy,2512,339.3
6262,2024-12-27,6281,211,5188,Sell,9759,339.3
6263,2023-09-04,2352,4565,2416,Sell,4181,339.3
6264,2024-10-10,6234,2363,5036,Sell,5811,339.3
6265,2024-04-06,382,2806,727,Sell,5815,339.3
6266,2023-08-14,3229,1516,3517,Sell,8450,339.3
6267,2022-07-08,6064,3022,2885,Buy,7461,339.3
6268,2024-09-14,3724,6431,221,Sell,2659,339.3
6269,2024-05-15,167,4373,1229,Sell,9477,339.3
6270,2022-06-15,5527,5393,1517,Sell,1490,339.3
6271,2022-06-08,3052,2997,483,Sell,7738,339.3
6272,2024-12-08,1899,4531,2621,Buy,8612,339.3
6273,2023-10-24,3372,408,2441,Buy,5296,339.3
6274,2022-08-12,862,2277,4754,Buy,637,339.3
6275,2022-07-12,4191,1711,1533,Sell,4841,339.3
6276,2024-12-07,5843,6416,15,Buy,2795,339.3
6277,2023-08-27,3541,826,4959,Buy,4673,339.3
6278,2022-04-15,5743,3121,4853,Sell,9171,339.3
6279,2024-08-19,4554,5546,5295,Buy,5932,339.3
6280,2022-10-08,3588,396,3783,Sell,6574,339.3
6281,2022-01-21,530,3753,1737,Buy,3973,339.3
6282,2023-10-03,3516,1596,635,Buy,1313,339.3
6283,2022-06-23,2669,781,2528,Sell,2727,339.3
6284,2024-01-23,896,5410,1303,Sell,6948,339.3
6285,2022-09-18,1662,2493,5623,Sell,6604,339.3
6286,2022-06-17,320,5019,1684,Sell,8542,339.3
6287,2023-07-19,1637,6374,557,Sell,4562,339.3
6288,2022-08-09,3476,1109,4215,Buy,7372,339.3
6289,2023-09-12,692,501,292,Buy,2092,339.3
6290,2024-05-21,6436,1859,1929,Sell,4318,339.3
6291,2024-03-07,6846,3313,1451,Buy,5272,339.3
6292,2024-06-01,2352,5739,2381,Buy,1557,339.3
6293,2023-10-10,3936,230,4541,Sell,2730,339.3
6294,2023-07-09,1269,246,918,Buy,3974,339.3
6295,2022-05-23,6713,101,2693,Buy,7887,339.3
6296,2024-09-15,5689,2857,612,Sell,5811,339.3
6297,2022-12-19,244,3001,4923,Buy,2730,339.3
6298,2022-08-16,4955,1694,1824,Sell,4118,339.3
6299,2023-10-21,2473,1069,5085,Sell,7559,339.3
6300,2023-05-13,4829,4170,3437,Sell,3611,339.3
6301,2024-10-21,3893,257,1228,Sell,6874,339.3
6302,2022-06-28,2136,1127,1571,Buy,7489,339.3
6303,2022-06-10,5182,1116,3281,Sell,4582,339.3
6304,2022-11-06,2461,1261,2517,Buy,8808,339.3
6305,2022-02-14,2599,2771,338,Sell,989,339.3
6306,2024-03-29,594,5726,5423,Buy,2723,339.3
6307,2024-11-17,4106,4180,5223,Buy,8861,339.3
6308,2022-07-31,2031,5044,73,Sell,4545,339.3
6309,2024-07-15,5176,532,5198,Sell,3105,339.3
6310,2024-10-25,3337,5143,1526,Buy,2117,339.3
6311,2022-12-07,1714,4959,3818,Buy,6961,339.3
6312,2022-07-19,1995,4095,5994,Sell,9657,339.3
6313,2023-10-28,268,5728,1587,Buy,3718,339.3
6314,2022-10-29,386,858,5208,Buy,4300,339.3
6315,2022-05-20,1498,5070,5005,Buy,7034,339.3
6316,2024-01-17,6729,6152,1187,Sell,3402,339.3
6317,2022-01-13,3089,5756,2320,Buy,7445,339.3
6318,2023-01-07,2083,5252,3331,Sell,7916,339.3
6319,2024-10-09,6062,3619,2383,Sell,7374,339.3
6320,2022-04-12,5827,2141,1055,Buy,3124,339.3
6321,2024-05-23,2758,3033,2177,Sell,3900,339.3
6322,2024-04-18,2851,5026,318,Buy,2195,339.3
6323,2024-12-14,6607,2360,5889,Buy,6382,339.3
6324,2022-04-06,4296,5771,1185,Sell,6018,339.3
6325,2023-02-27,4064,2342,3930,Sell,3426,339.3
6326,2023-10-30,4386,2781,3573,Sell,5818,339.3
6327,2023-10-28,3083,5549,2730,Sell,3844,339.3
6328,2023-05-20,3971,4694,421,Sell,5052,339.3
6329,2022-12-20,6154,4538,4131,Buy,3011,339.3
6330,2022-01-22,3154,2678,2120,Sell,3720,339.3
6331,2022-06-22,1362,5794,4783,Sell,2792,339.3
6332,2023-10-17,2934,4718,1379,Sell,3460,339.3
6333,2023-03-25,179,5212,2419,Sell,4316,339.3
6334,2024-09-21,3667,3784,2178,Buy,6015,339.3
6335,2023-01-23,3817,4682,3509,Buy,3554,339.3
6336,2022-02-03,1113,463,3658,Buy,6304,339.3
6337,2022-10-31,4716,1343,5037,Buy,8008,339.3
6338,2022-03-24,514,621,332,Sell,1587,339.3
6339,2023-04-29,4866,1511,3431,Sell,5484,339.3
6340,2023-01-02,4229,4007,186,Sell,4662,339.3
6341,2022-11-16,5624,917,920,Sell,3800,339.3
6342,2022-02-18,2977,3300,4080,Sell,4372,339.3
6343,2023-09-22,6469,5028,278,Sell,4933,339.3
6344,2022-09-28,1692,5874,5673,Buy,2873,339.3
6345,2023-04-24,5774,2864,5637,Sell,5925,339.3
6346,2022-12-12,5227,5972,3158,Buy,1017,339.3
6347,2024-01-13,4658,4098,4740,Buy,8623,339.3
6348,2024-04-26,5834,5743,4818,Buy,5328,339.3
6349,2022-07-31,169,3483,3294,Buy,1791,339.3
6350,2024-07-01,3018,775,2158,Buy,6825,339.3
6351,2024-06-10,3396,3177,2017,Buy,4801,339.3
6352,2022-03-21,6955,1242,2070,Sell,9994,339.3
6353,2022-04-22,6071,5086,3644,Sell,2118,339.3
6354,2022-10-05,817,2323,2886,Sell,479,339.3
6355,2023-02-03,6653,936,486,Buy,3306,339.3
6356,2023-05-27,2194,6165,2926,Buy,4906,339.3
6357,2024-02-03,2897,1338,4080,Buy,6431,339.3
6358,2022-11-28,5089,4506,3046,Buy,6140,339.3
6359,2022-06-16,2457,3530,372,Sell,1640,339.3
6360,2024-06-17,3468,4900,5899,Sell,5853,339.3
6361,2023-03-20,2863,300,1198,Buy,9130,339.3
6362,2023-05-29,3029,2045,2183,Sell,7316,339.3
6363,2023-02-11,3668,3072,4376,Sell,5358,339.3
6364,2024-12-18,2653,3904,5256,Buy,4334,339.3
6365,2023-07-23,2115,6171,268,Buy,2248,339.3
6366,2024-09-09,4807,5978,4490,Buy,5135,339.3
6367,2023-12-13,5056,5505,4491,Sell,6538,339.3
6368,2022-07-20,1596,2687,3302,Sell,46,339.3
6369,2022-08-25,1889,1815,3607,Buy,991,339.3
6370,2023-04-24,3284,73,278,Sell,8303,339.3
6371,2024-01-30,939,1055,2070,Sell,3467,339.3
6372,2024-03-21,2469,1415,1833,Sell,6991,339.3
6373,2024-08-15,5280,4295,2104,Sell,8953,339.3
6374,2023-06-03,3555,2429,1148,Buy,6664,339.3
6375,2023-02-16,341,6288,4131,Buy,8868,339.3
6376,2024-01-22,2228,4810,1296,Buy,9075,339.3
6377,2024-02-27,1278,2222,658,Buy,4073,339.3
6378,2024-07-26,1020,3997,2445,Sell,6548,339.3
6379,2023-12-03,840,3801,22,Buy,4110,339.3
6380,2024-04-23,6530,233,4087,Buy,2396,339.3
6381,2022-01-12,2291,1822,3654,Buy,5604,339.3
6382,2024-04-27,5648,1459,879,Sell,4215,339.3
6383,2022-06-21,1956,3795,5513,Sell,6530,339.3
6384,2022-11-07,4234,3573,1042,Sell,7288,339.3
6385,2022-09-02,3420,1566,4333,Buy,2098,339.3
6386,2022-12-04,6737,3362,4800,Buy,362,339.3
6387,2022-03-05,126,1756,3809,Sell,3688,339.3
6388,2023-12-22,3474,2323,5414,Buy,1958,339.3
6389,2023-12-28,3932,5532,3123,Sell,3846,339.3
6390,2023-04-11,3839,4102,3862,Sell,383,339.3
6391,2022-01-11,258,3217,1889,Sell,5170,339.3
6392,2024-03-01,5248,3173,5816,Buy,8680,339.3
6393,2024-09-10,554,603,3062,Buy,4980,339.3
6394,2023-01-05,5343,6308,620,Sell,3439,339.3
6395,2024-12-22,4703,3216,2436,Buy,9726,339.3
6396,2022-03-21,6809,3524,3236,Buy,3380,339.3
6397,2024-11-18,5761,5167,5066,Buy,9739,339.3
6398,2024-10-16,1746,23,4128,Buy,4027,339.3
6399,2024-09-10,3600,3267,5844,Sell,7698,339.3
6400,2022-10-01,6314,3518,4882,Sell,7878,339.3
6401,2024-08-01,6821,2392,710,Buy,1020,339.3
6402,2022-08-29,6505,1935,3296,Sell,6384,339.3
6403,2023-10-27,1002,4043,282,Sell,8167,339.3
6404,2022-12-22,4645,579,5738,Sell,3543,339.3
6405,2022-10-31,4807,2515,2323,Sell,8761,339.3
6406,2022-12-09,2182,5419,4934,Buy,5504,339.3
6407,2022-06-27,5582,5491,4226,Sell,6239,339.3
6408,2024-11-08,3478,5090,5916,Sell,5336,339.3
6409,2024-11-30,370,4268,3284,Sell,1304,339.3
6410,2022-09-18,863,5352,1230,Sell,5480,339.3
6411,2023-01-22,3821,4582,2756,Sell,1431,339.3
6412,2022-10-28,4270,4803,3036,Sell,2829,339.3
6413,2023-08-10,5416,5280,3301,Buy,7916,339.3
6414,2022-12-29,1334,4139,2858,Sell,8132,339.3
6415,2024-01-16,5166,1136,3870,Buy,7017,339.3
6416,2022-06-25,420,747,3209,Sell,3885,339.3
6417,2023-02-12,297,5578,263,Sell,8507,339.3
6418,2023-07-14,4087,3902,4452,Buy,3113,339.3
6419,2023-02-14,5862,1419,821,Sell,4439,339.3
6420,2022-06-26,2883,6262,4604,Sell,6084,339.3
6421,2024-01-14,6014,5582,1231,Sell,7116,339.3
6422,2024-06-18,791,4575,3697,Buy,2350,339.3
6423,2022-02-18,317,3209,2554,Buy,1978,339.3
6424,2024-03-22,3345,2950,3717,Buy,3501,339.3
6425,2022-10-09,2781,4337,3174,Buy,4447,339.3
6426,2023-04-14,5635,3638,4310,Sell,6075,339.3
6427,2024-10-18,6174,2878,5773,Sell,9981,339.3
6428,2022-10-23,144,633,1350,Buy,5113,339.3
6429,2023-09-06,5870,4331,4015,Buy,1534,339.3
6430,2024-11-08,830,4434,4397,Sell,7039,339.3
6431,2023-12-23,6716,599,4970,Buy,629,339.3
6432,2023-10-16,2675,3203,1378,Buy,6407,339.3
